career_field,current_education_level,budget_constraint,timeline_urgency,years_of_experience,gpa_percentile,research_experience_months,project_portfolio_count,viability_score
ML Engineer,Bachelor in Humanities,Very Limited,Urgent,1.0,0.3235818162917019,11.0,0.0,0.1044292814604843
ML Engineer,Bootcamp Graduate,Limited,Urgent,2.0,0.3566173474064678,10.0,1.0,0.0801003347415345
ML Engineer,Bootcamp Graduate,Limited,Soon,2.0,0.1432852583977281,6.0,1.0,0.090703851447177
Software Engineer,Bachelor in Humanities,Very Limited,Urgent,2.0,0.1981320727099406,4.0,1.0,0.1493736308063024
Data Scientist,Bachelor in Humanities,Very Limited,Soon,0.0,0.3955010671154702,5.0,1.0,0.1189928235891105
ML Engineer,Bootcamp Graduate,Limited,Soon,1.0,0.2608292684600858,10.0,0.0,0.0786243457220885
ML Engineer,Bachelor in Psychology,Limited,Urgent,2.0,0.271842574049847,8.0,0.0,0.1525859220355505
Software Engineer,Bachelor in Psychology,Limited,Soon,0.0,0.2181713268416807,10.0,1.0,0.1697492254485983
ML Engineer,Bachelor in Psychology,Limited,Soon,2.0,0.3255531495421395,8.0,0.0,0.0786196831219213
ML Engineer,Bootcamp Graduate,Very Limited,Soon,1.0,0.3182315526583252,6.0,0.0,0.1128445033629729
ML Engineer,Bachelor in Psychology,Very Limited,Urgent,2.0,0.1649109751208496,6.0,1.0,0.2117589514137956
Data Scientist,Bachelor in Humanities,Limited,Soon,1.0,0.2744340626905454,3.0,0.0,0.1749537602009336
Software Engineer,Bootcamp Graduate,Very Limited,Urgent,0.0,0.1087975144861489,2.0,0.0,0.1463102509553798
ML Engineer,Bootcamp Graduate,Very Limited,Urgent,2.0,0.299994173297253,4.0,1.0,0.2283848480696072
Data Scientist,Bootcamp Graduate,Very Limited,Soon,2.0,0.1973094999009708,8.0,0.0,0.1404265812188701
ML Engineer,Bootcamp Graduate,Limited,Urgent,0.0,0.1251040980067122,5.0,1.0,0.1602679631655096
Software Engineer,Bachelor in Humanities,Limited,Urgent,1.0,0.2184908052392268,2.0,1.0,0.180012728991341
Data Scientist,Bachelor in Humanities,Limited,Urgent,0.0,0.3573012833444429,0.0,1.0,0.2100949121126529
Software Engineer,Bootcamp Graduate,Very Limited,Soon,2.0,0.1085749169499388,4.0,1.0,0.1309739463969496
Software Engineer,Bachelor in Humanities,Very Limited,Urgent,2.0,0.2600094679868673,5.0,0.0,0.2408239517847352
Software Engineer,Bootcamp Graduate,Very Limited,Soon,2.0,0.1631130029698939,7.0,0.0,0.1029243450548373
Software Engineer,Bachelor in Psychology,Very Limited,Urgent,2.0,0.1515817180455106,1.0,0.0,0.1088279350739118
Software Engineer,Bachelor in Humanities,Limited,Soon,0.0,0.1902178219491151,3.0,1.0,0.0772426926739892
Data Scientist,Bootcamp Graduate,Very Limited,Soon,0.0,0.2903145554101173,6.0,0.0,0.1391003840496598
Software Engineer,Bootcamp Graduate,Limited,Soon,0.0,0.3108370753344641,11.0,0.0,0.1681554040072378
Data Scientist,Bootcamp Graduate,Very Limited,Soon,0.0,0.2912745149049142,6.0,1.0,0.0701499082335782
Software Engineer,Bachelor in Psychology,Limited,Soon,0.0,0.2567243926687235,7.0,0.0,0.11567635156415
Software Engineer,Bootcamp Graduate,Very Limited,Soon,1.0,0.3988040026135329,8.0,0.0,0.1151991473814099
ML Engineer,Bootcamp Graduate,Very Limited,Urgent,1.0,0.2058122642842279,8.0,0.0,0.0746668301447537
ML Engineer,Bachelor in Psychology,Very Limited,Soon,2.0,0.1691884073758212,9.0,0.0,0.160506946457077
Software Engineer,Bootcamp Graduate,Limited,Soon,2.0,0.3902240321482567,2.0,1.0,0.1942217528590082
ML Engineer,Bachelor in Psychology,Very Limited,Urgent,2.0,0.1246894292441124,1.0,0.0,0.0579392418973874
Data Scientist,Bachelor in Psychology,Limited,Urgent,1.0,0.2115303774867075,3.0,1.0,0.1555472899880037
ML Engineer,Bachelor in Humanities,Limited,Urgent,2.0,0.3938005013935934,6.0,1.0,0.188678429825209
Data Scientist,Bachelor in Humanities,Limited,Soon,2.0,0.1835528211551211,5.0,1.0,0.156488972225003
Data Scientist,Bachelor in Humanities,Limited,Urgent,1.0,0.2784394300564755,5.0,0.0,0.0916680121392591
ML Engineer,Bachelor in Psychology,Limited,Soon,0.0,0.1828607644380813,4.0,0.0,0.1639850245671926
Data Scientist,Bachelor in Psychology,Very Limited,Urgent,1.0,0.262527500909696,1.0,0.0,0.1490866849556522
ML Engineer,Bachelor in Psychology,Very Limited,Soon,0.0,0.2561537551933507,1.0,0.0,0.2467536068878483
Software Engineer,Bootcamp Graduate,Limited,Soon,2.0,0.3425136867029392,2.0,0.0,0.1282330465045919
ML Engineer,Bootcamp Graduate,Very Limited,Soon,2.0,0.3274088836085875,2.0,0.0,0.0922681452673915
Data Scientist,Bootcamp Graduate,Limited,Urgent,2.0,0.1092719474774017,5.0,1.0,0.0608758534252982
Software Engineer,Bootcamp Graduate,Very Limited,Urgent,2.0,0.2246148623746616,11.0,1.0,0.207276157486731
Data Scientist,Bachelor in Humanities,Limited,Soon,2.0,0.2952382453469054,1.0,0.0,0.0976896134781021
Data Scientist,Bootcamp Graduate,Very Limited,Urgent,0.0,0.2639001252193967,10.0,1.0,0.1336135667245258
Software Engineer,Bachelor in Psychology,Very Limited,Urgent,2.0,0.1141288215948893,10.0,0.0,0.1337883471778889
Software Engineer,Bootcamp Graduate,Very Limited,Urgent,1.0,0.1442767124418924,11.0,1.0,0.2358617092253934
Data Scientist,Bachelor in Psychology,Limited,Soon,2.0,0.2825776794041695,1.0,0.0,0.1325645739528609
ML Engineer,Bachelor in Humanities,Very Limited,Soon,1.0,0.351345835444989,9.0,0.0,0.184135635891007
Data Scientist,Bootcamp Graduate,Limited,Soon,1.0,0.2050540679597455,2.0,1.0,0.1201561164090608
Data Scientist,Bootcamp Graduate,Limited,Urgent,2.0,0.3565954465735141,6.0,1.0,0.2334674188429122
Software Engineer,Bootcamp Graduate,Limited,Urgent,0.0,0.3275499685927312,5.0,0.0,0.0964892144124646
ML Engineer,Bachelor in Humanities,Very Limited,Soon,0.0,0.1410751063012876,11.0,1.0,0.1201882607075665
ML Engineer,Bachelor in Humanities,Limited,Urgent,2.0,0.171866086809004,11.0,0.0,0.0817372765204213
ML Engineer,Bachelor in Humanities,Limited,Urgent,1.0,0.2453414838631184,1.0,1.0,0.0626859194652088
Data Scientist,Bachelor in Psychology,Very Limited,Urgent,1.0,0.1074195499984285,11.0,1.0,0.1553170713301366
Software Engineer,Bachelor in Humanities,Very Limited,Soon,1.0,0.1966189527262817,0.0,0.0,0.161768110301053
ML Engineer,Bootcamp Graduate,Limited,Soon,2.0,0.337491169468367,10.0,1.0,0.2428094671524978
Software Engineer,Bachelor in Psychology,Limited,Soon,0.0,0.3611908246000085,0.0,0.0,0.1509553839755991
Sofware Engineer,Bachelor in Humanities,Limited,Soon,0.0,0.3536356276484157,8.0,0.0,0.0683676003037902
Software Engineer,Bachelor in Psychology,Very Limited,Urgent,1.0,0.126473063075386,3.0,1.0,0.130404835129886
Data Scientist,Bachelor in Psychology,Very Limited,Soon,1.0,0.3834096703767599,9.0,1.0,0.1654134510631983
Software Engineer,Bootcamp Graduate,EXPENSIVE,Soon,1.0,0.1867522101955976,7.0,1.0,0.1553358783123357
Software Engineer,Bachelor in Psychology,Very Limited,Urgent,1.0,0.3039717801630416,3.0,1.0,0.0907865532652007
Software Engineer,Bachelor in Psychology,Limited,Soon,1.0,0.1437292067794158,0.0,0.0,0.1153854558810353
Software Engineer,Bachelor in Humanities,Limited,Urgent,0.0,0.1032836570398999,10.0,1.0,0.2126289294344401
ML Engineer,Bachelor in Humanities,Very Limited,Urgent,0.0,0.1268620039318772,1.0,1.0,0.1472148121042
Data Scientist,Bachelor in Psychology,Limited,Urgent,2.0,0.2666886161844497,2.0,0.0,0.2195685781778578
Data Scientist,Bachelor in Humanities,Very Limited,Urgent,1.0,0.2941607674787174,5.0,0.0,0.1111843045155511
ML Engineer,Bachelor in Humanities,Limited,Urgent,0.0,0.356765994497951,7.0,0.0,0.1374841280021476
ML Engineer,Bachelor in Humanities,Limited,Soon,1.0,0.2253279229156911,10.0,0.0,0.1233853878388118
Software Engineer,Bootcamp Graduate,Limited,Soon,2.0,0.1375110344631783,7.0,1.0,0.1517361464612363
ML Engineer,Bootcamp Graduate,Very Limited,Soon,0.0,0.1077710629474776,2.0,0.0,0.2079803643440883
ML Engineer,Bachelor in Psychology,Very Limited,Soon,1.0,0.3341731895178932,6.0,0.0,0.2163887079061027
Data Scientist,Bootcamp Graduate,Limited,Soon,1.0,0.2424041066420566,6.0,1.0,0.2063621467672394
ML Engineer,Bachelor in Psychology,Limited,Soon,2.0,0.121718887437823,2.0,1.0,0.2339580733220792
Software Engineer,Bootcamp Graduate,Limited,Urgent,2.0,0.1404355426216008,5.0,0.0,0.0857260322621475
Software Engineer,Bachelor in Psychology,Very Limited,Soon,1.0,0.2771307792671992,9.0,0.0,0.1700544513597616
ML Engineer,Bachelor in Humanities,Very Limited,Soon,2.0,0.320199522541997,7.0,0.0,0.2481903919360579
Software Engineer,Bachelor in Psychology,Limited,Soon,2.0,0.1918902364739619,8.0,1.0,0.0547180251149078
Software Engineer,Bachelor in Humanities,Very Limited,Soon,1.0,0.1615564065719497,2.0,1.0,0.2344375467843317
Software Engineer,Bachelor in Humanities,Limited,Urgent,1.0,0.358252629778962,0.0,0.0,0.2213538129251381
ML Engineer,Bootcamp Graduate,Very Limited,Urgent,2.0,0.3121783399722908,1.0,0.0,0.2251014641976254
Software Engineer,Bachelor in Psychology,Limited,Soon,2.0,0.1884126807378522,2.0,0.0,0.156713836237569
Data Scientist,Bachelor in Psychology,Limited,Urgent,1.0,0.2908392055522385,11.0,0.0,0.0779644799903506
ML Engineer,Bootcamp Graduate,Limited,Soon,0.0,0.288682720746033,3.0,0.0,0.196013160855509
Software Engineer,Bachelor in Psychology,Very Limited,Urgent,0.0,0.2063546928694894,6.0,0.0,0.235887286096715
Software Engineer,Bootcamp Graduate,Very Limited,Soon,0.0,0.1108964343436528,10.0,0.0,0.0802401125640256
Software Engineer,Bachelor in Humanities,Very Limited,Soon,1.0,0.1985120467268074,10.0,1.0,0.2344774306396755
Data Scientist,Bootcamp Graduate,Very Limited,Urgent,1.0,0.1853680270213151,4.0,0.0,0.2322136399102293
ML Engineer,Bootcamp Graduate,Very Limited,Urgent,1.0,0.1499081743857034,6.0,0.0,0.2281292101488344
Software Engineer,Bachelor in Humanities,Very Limited,Soon,2.0,0.164744807557633,11.0,0.0,0.1865083408139251
ML Engineer,Bachelor in Psychology,Limited,Urgent,2.0,0.2343557655870103,8.0,1.0,0.1896709987227025
Data Scientist,Bootcamp Graduate,Very Limited,Urgent,2.0,0.3152148459060989,3.0,0.0,0.0778192053626092
ML Engineer,Bachelor in Psychology,Very Limited,Urgent,2.0,0.2987518585438196,2.0,1.0,0.1230785141972796
ML Engineer,Bachelor in Psychology,Very Limited,Soon,1.0,0.341515773244574,3.0,1.0,0.1435848513784504
Data Scientist,Bachelor in Psychology,Limited,Urgent,2.0,0.2495932442506462,5.0,1.0,0.0624204305265592
ML Engineer,Bootcamp Graduate,Very Limited,Soon,0.0,0.1640671569439913,2.0,0.0,0.1956751441813569
Software Engineer,Bachelor in Humanities,Limited,Urgent,2.0,0.3933471469813135,8.0,0.0,0.1480245084167731
Data Scientist,Bootcamp Graduate,Very Limited,Urgent,2.0,0.115534205652529,2.0,0.0,0.0589054524041074
ML Engineer,Bootcamp Graduate,Very Limited,SOON,2.0,0.3167707297522798,1.0,0.0,0.2062468619475561
ML Engineer,Bachelor in Psychology,Limited,Soon,2.0,0.2524447617125721,2.0,1.0,0.2168915779219948
Data Scientist,Bachelor in Psychology,Very Limited,Soon,0.0,0.2370866254574225,1.0,0.0,0.1230908838966149
Software Engineer,Bachelor in Humanities,Limited,Soon,2.0,0.2571517672675723,0.0,0.0,0.1957036107279668
Software Engineer,Bachelor in Humanities,Very Limited,Urgent,0.0,0.2895864878024025,3.0,1.0,0.1642916242079296
Data Scientist,Bachelor in Humanities,Limited,Soon,1.0,0.2220428814614726,4.0,1.0,0.0900572774066894
Data Scientist,Bachelor in Humanities,Very Limited,Soon,1.0,0.2087534036763655,11.0,1.0,0.0788488741176888
Software Engineer,Bachelor in Psychology,Limited,Soon,1.0,0.1234775062302704,10.0,1.0,0.0916452714650561
ML Engineer,Bachelor in Psychology,Limited,Soon,1.0,0.1363083788771129,11.0,1.0,0.2451086136346859
ML Engineer,Bootcamp Graduate,Very Limited,Soon,1.0,0.1176551326681973,5.0,0.0,0.055969505803621
ML Engineer,Bootcamp Graduate,Limited,Urgent,0.0,0.2969936542248972,8.0,0.0,0.1643528668746893
Software Engineer,Bachelor in Psychology,Limited,Urgent,2.0,0.3174588738518833,10.0,1.0,0.1045319626559481
ML Engineer,Bootcamp Graduate,Very Limited,Urgent,2.0,0.29826756894317,2.0,1.0,0.2372064169959463
Data Scientist,Bachelor in Humanities,Limited,Urgent,2.0,0.3011464030148494,10.0,1.0,0.0601992333823337
ML Engineer,Bachelor in Humanities,Very Limited,Urgent,0.0,0.3828535673501979,3.0,1.0,0.1328804213690181
Sofware Engineer,Bachelor in Psychology,Very Limited,Urgent,2.0,0.1868324449881902,6.0,0.0,0.1619174518506581
Software Engineer,Bachelor in Psychology,Very Limited,Urgent,2.0,0.1810033851417578,0.0,0.0,0.1625696719441897
Data Scientist,Bachelor in Humanities,Limited,Soon,0.0,0.3500363060505834,0.0,0.0,0.1676255293675396
Data Scientist,Bachelor in Humanities,Very Limited,Urgent,2.0,0.2333163213948742,4.0,1.0,0.2116374971027494
ML Engineer,Bachelor in Psychology,Limited,Soon,0.0,0.2931043946845618,3.0,1.0,0.1843556716015386
Software Engineer,Bachelor in Humanities,Limited,Urgent,2.0,0.3117735180152271,10.0,0.0,0.0728185611088694
Software Engineer,Bachelor in Humanities,Limited,Soon,1.0,0.2511275309851271,3.0,1.0,0.1557549816792957
Software Engineer,Bachelor in Psychology,Very Limited,Soon,1.0,0.3061820465728551,8.0,1.0,0.1477668712896549
Data Scientist,Bootcamp Graduate,Limited,Soon,1.0,0.1850300676094517,2.0,0.0,0.1221871780331149
Data Scientist,Bootcamp Graduate,Limited,Soon,2.0,0.290785073463679,0.0,1.0,0.2037186426480636
Data Scientist,Bachelor in Humanities,Very Limited,Soon,2.0,0.3479880355636636,10.0,0.0,0.1485379368123978
Data Scientist,Bachelor in Humanities,Very Limited,Soon,0.0,0.3896195486228209,7.0,0.0,0.1506829652669955
Data Scientist,Bootcamp Graduate,Limited,Soon,1.0,0.3915928324271973,6.0,0.0,0.1569952353588496
ML Engineer,Bachelor in Humanities,Very Limited,Soon,1.0,0.2008154071988522,5.0,0.0,0.2312690689428461
Software Engineer,Bachelor in Humanities,Very Limited,Urgent,2.0,0.3051966352841406,1.0,0.0,0.1090113506007757
ML Engineer,Bachelor in Humanities,Very Limited,Urgent,2.0,0.147778756734496,6.0,1.0,0.1441647442203086
ML Engineer,Bootcamp Graduate,Limited,Soon,1.0,0.1260271177313863,2.0,1.0,0.1194231862959398
Software Engineer,Bachelor in Psychology,Very Limited,Soon,0.0,0.3966705449259244,7.0,1.0,0.1351992834484221
Data Scientist,Bootcamp Graduate,Very Limited,Soon,2.0,0.3336515827365257,7.0,0.0,0.1751291646271288
Data Scientist,Bachelor in Humanities,Very Limited,Soon,2.0,0.356503278207233,2.0,0.0,0.0982823201795293
ML Engineer,Bachelor in Psychology,Very Limited,Urgent,1.0,0.3963293047342323,9.0,0.0,0.1977898526193719
Data Scientist,Bachelor in Humanities,Limited,Soon,2.0,0.312957800821865,9.0,0.0,0.2210720371179451
Data Scientist,Bootcamp Graduate,Very Limited,Urgent,0.0,0.2348885426149781,5.0,1.0,0.0648732628170738
Software Engineer,Bachelor in Humanities,Limited,Urgent,1.0,0.1994838133866427,2.0,1.0,0.0919620379554662
ML Engineer,Bootcamp Graduate,Limited,Urgent,1.0,0.2050632792255597,7.0,0.0,0.238625084343609
Data Scientist,Bachelor in Humanities,Limited,Soon,0.0,0.2337193443212253,5.0,0.0,0.2182580562683792
ML Engineer,Bachelor in Humanities,Very Limited,Soon,2.0,0.3940426163138993,0.0,0.0,0.1237355307473209
ML Engineer,Bachelor in Humanities,Limited,Urgent,2.0,0.1116174048375786,9.0,1.0,0.1965165839925008
Data Scientist,Bachelor in Psychology,Very Limited,Urgent,0.0,0.1533457561273907,3.0,1.0,0.0723534689250218
Software Engineer,Bachelor in Humanities,Very Limited,Soon,0.0,0.2433890342089087,10.0,1.0,0.2299967459559715
Software Engineer,Bachelor in Humanities,Limited,Urgent,0.0,0.2600117184610649,4.0,0.0,0.057702753986265
Software Engineer,Bootcamp Graduate,Limited,Soon,2.0,0.356974918496817,6.0,1.0,0.1229325092388489
ML Engineer,Bootcamp Graduate,Very Limited,Soon,2.0,0.1407349155663729,1.0,1.0,0.1100008063273527
Software Engineer,Bootcamp Graduate,Limited,Soon,1.0,0.1121437225969797,1.0,0.0,0.0752372405310801
ML Engineer,Bachelor in Humanities,Very Limited,Soon,0.0,0.3677982869709393,3.0,1.0,0.1635665178210265
ML Engineer,Bootcamp Graduate,Very Limited,Urgent,2.0,0.282763393185114,9.0,0.0,0.2279853095086711
ML Engineer,Bachelor in Humanities,Very Limited,Soon,2.0,0.2634066060563839,8.0,1.0,0.1872569970807686
Software Engineer,Bachelor in Psychology,Limited,Urgent,0.0,0.3929157115665396,6.0,0.0,0.0532243765288129
Data Scientist,Bootcamp Graduate,Very Limited,Urgent,0.0,0.251836404381325,1.0,0.0,0.0751331292844225
Software Engineer,Bachelor in Humanities,Very Limited,Soon,1.0,0.3951232205648696,11.0,0.0,0.1318989179390336
ML Engineer,Bachelor in Psychology,Very Limited,Soon,1.0,0.2526781042283815,10.0,1.0,0.1564102502338898
ML Engineer,Bachelor in Psychology,Limited,Urgent,1.0,0.3063998863432192,7.0,1.0,0.1170093189932788
Software Engineer,Bachelor in Psychology,Very Limited,Soon,1.0,0.1868737631854424,11.0,0.0,0.1923060018583019
ML Engineer,Bachelor in Humanities,Very Limited,Urgent,1.0,0.1089786406753339,3.0,0.0,0.0983510766227595
ML Engineer,Bootcamp Graduate,Limited,Soon,0.0,0.1093048309672602,3.0,1.0,0.1927050306368702
Software Engineer,Bootcamp Graduate,Limited,Urgent,2.0,0.2935320284643645,7.0,0.0,0.1217246650105943
Data Scientist,Bachelor in Psychology,Very Limited,Urgent,0.0,0.1018677491379659,11.0,1.0,0.1706168834655747
Software Engineer,Bootcamp Graduate,Limited,Urgent,1.0,0.2709422811333861,9.0,0.0,0.0729866757159909
Data Scientist,Bachelor in Psychology,Very Limited,Soon,0.0,0.1853037420366977,7.0,1.0,0.1204929561833127
Software Engineer,Bachelor in Humanities,Very Limited,Urgent,1.0,0.1632112125261175,5.0,0.0,0.174800764108026
Software Engineer,Bachelor in Humanities,Limited,Urgent,2.0,0.1530743819800637,8.0,1.0,0.132030133305235
Software Engineer,Bachelor in Psychology,Very Limited,Soon,0.0,0.3711688137812978,8.0,1.0,0.213869926105119
ML Engineer,Bootcamp Graduate,Very Limited,Urgent,0.0,0.298615934498873,2.0,0.0,0.2246560386211396
Data Scientist,Bootcamp Graduate,Limited,Urgent,0.0,0.3342469145369528,5.0,0.0,0.2154069548696132
ML Engineer,Bootcamp Graduate,Limited,Soon,0.0,0.2114580067134329,8.0,1.0,0.196847204730016
Data Scientist,Bootcamp Graduate,Very Limited,Urgent,1.0,0.2068452663522353,8.0,0.0,0.1571944316521607
Data Scientist,Bachelor in Psychology,Limited,Soon,2.0,0.1366636813917972,6.0,0.0,0.1045085918515855
Software Engineer,Bachelor in Humanities,Very Limited,Soon,0.0,0.3452296879970505,5.0,0.0,0.2394326852942203
Software Engineer,Bootcamp Graduate,Limited,Soon,1.0,0.1683726094179405,5.0,1.0,0.1392063818520025
Data Scientist,Bachelor in Humanities,$50K,Soon,2.0,0.1362958996231267,2.0,1.0,0.1905708873643916
ML Engineer,Bootcamp Graduate,Limited,Soon,2.0,0.3208317420331003,3.0,1.0,0.0820428270391048
ML Engineer,Bootcamp Graduate,Very Limited,Urgent,0.0,0.3154752919508052,3.0,0.0,0.2404040250308062
Data Scientist,Bachelor in Psychology,Limited,Urgent,1.0,0.1492642108023102,0.0,1.0,0.0732349044740885
Data Scientist,Bachelor in Psychology,Limited,Soon,1.0,0.3093613962735558,1.0,1.0,0.1480462849813642
Data Scientist,Bachelor in Humanities,Limited,Soon,0.0,0.2352553657487579,8.0,1.0,0.2351980327161499
Data Scientist,Bootcamp Graduate,Limited,Urgent,0.0,0.1112128846628044,5.0,1.0,0.2403784615849259
Software Engineer,Bachelor in Humanities,Limited,Urgent,0.0,0.3297653730559556,9.0,0.0,0.0957795953146044
Software Engineer,Bachelor in Psychology,Limited,Soon,0.0,0.3591624906531953,10.0,1.0,0.2422777838286629
Software Engineer,Bootcamp Graduate,Very Limited,Soon,0.0,0.2221298979695767,2.0,0.0,0.0736330839943718
Software Engineer,Bootcamp Graduate,Limited,Urgent,0.0,0.3829264189688937,8.0,0.0,0.0579936708776899
Software Engineer,Bootcamp Graduate,Limited,Urgent,2.0,0.1172753974222904,0.0,1.0,0.237075812519082
ML Engineer,Bachelor in Psychology,Limited,Soon,0.0,0.153578128010545,7.0,0.0,0.1812607256434106
Data Scientist,Bachelor in Psychology,Very Limited,Soon,0.0,0.2617372445192975,1.0,0.0,0.2098201158429228
Software Engineer,Bachelor in Humanities,Very Limited,Urgent,2.0,0.3441391821771802,7.0,1.0,0.1485840261270843
Data Scientist,Bachelor in Humanities,Limited,SOON,1.0,0.2608349585981269,0.0,0.0,0.198289394623441
Software Engineer,Bachelor in Psychology,Limited,Urgent,2.0,0.2243179390668974,2.0,1.0,0.1783418137790768
Software Engineer,Bachelor in Psychology,Very Limited,Soon,2.0,0.1531347326279926,5.0,0.0,0.1662655202150129
Software Engineer,Bootcamp Graduate,Limited,Urgent,1.0,0.3786185255747052,5.0,0.0,0.240685785007389
Data Scientist,Bachelor in Psychology,Limited,Urgent,1.0,0.3532615509299451,6.0,0.0,0.152466187548852
Software Engineer,Bachelor in Humanities,Limited,Urgent,2.0,0.1534822273381702,8.0,0.0,0.0924552871527334
ML Engineer,Bachelor in Psychology,Limited,Soon,2.0,0.3199513753854696,2.0,0.0,0.2133564317631361
