career_field,current_education_level,budget_constraint,timeline_urgency,years_of_experience,gpa_percentile,research_experience_months,project_portfolio_count,viability_score
QA Engineer,Master in Data Science,Moderate,Moderate (1-2 years),6.0,0.4827013365692668,23.0,,0.3963337241789649
QA Engineer,Bachelor in Physics,Moderate,Moderate (1-2 years),5.0,0.4219458694744785,29.0,3.0,0.5397818655145378
UX Designer,,Moderate,Soon (6-12 months),3.0,0.5931622196519442,18.0,4.0,0.4901842068721862
Data Scientist,Bachelor in Economics,Moderate,Moderate (1-2 years),5.0,0.5978092835244289,10.0,4.0,0.4481956813808724
Data Scientist,Master in Data Science,Limited,Moderate (1-2 years),5.0,0.4331984285035846,13.0,2.0,0.5159260141018083
UX Designer,Master in Data Science,Limited,Soon (6-12 months),5.0,0.5042390644810031,19.0,4.0,0.4088815785325453
QA Engineer,Bachelor in Physics,Moderate,SOON (6-12 MONTHS),90.0,0.4373339064439894,10.0,4.0,0.3695265490046668
QA Engineer,Bachelor in Economics,Moderate,Soon (6-12 months),6.0,0.6363190069624092,30.0,3.0,0.5040282597595083
Tech Writer,Bachelor in Physics,Moderate,Soon (6-12 months),5.0,0.4030200474139603,16.0,4.0,0.4979621185129433
Data Scientist,Bachelor in Economics,Limited,Soon (6-12 months),4.0,0.4832614801640499,22.0,,0.4288850386783963
UX Designer,Bachelor in Physics,Moderate,Moderate (1-2 years),2.0,0.6307850102490477,24.0,3.0,0.4148211535244251
Data Scientist,Master in Data Science,Limited,Moderate (1-2 years),3.0,0.5370575150924491,33.0,4.0,0.4242605201972289
Data Scientist,Bachelor in Physics,Moderate,Moderate (1-2 years),4.0,0.5594105432800777,13.0,4.0,0.4319395287903774
Tech Writer,Master in Data Science,Limited,Moderate (1-2 years),3.0,0.5825661960822399,33.0,3.0,0.4696268587099804
QA Engineer,Bachelor in Physics,,Soon (6-12 months),6.0,0.6016229736571891,15.0,2.0,0.4480073540640146
Data Scientist,Master in Data Science,Limited,Soon (6-12 months),5.0,0.4548883136232657,24.0,3.0,0.3529623437393387
Data Scientist,Master in Data Science,Limited,,6.0,,29.0,2.0,0.5100912861506808
Data Scientist,Bachelor in Physics,Moderate,Soon (6-12 months),2.0,0.5019189106334907,31.0,2.0,0.4990795119215689
Data Scientist,Master in Data Science,Moderate,Moderate (1-2 years),5.0,0.6169158786854197,14.0,4.0,0.4725099208017552
QA Engineer,Bachelor in Physics,Moderate,Moderate (1-2 years),2.0,0.4063135255385351,15.0,2.0,0.369403354228649
Tech Writer,Bachelor in Physics,,Moderate (1-2 years),6.0,0.6212421871246891,28.0,3.0,0.4274282736878288
UX Designer,Bachelor in Physics,Moderate,Moderate (1-2 years),2.0,0.5749912098945071,32.0,4.0,0.3700721768463636
Data Scientist,Bachelor in Economics,Limited,Moderate (1-2 years),5.0,0.5725145159246409,11.0,4.0,0.5130339998122697
Tech Writer,Master in Data Science,Limited,Soon (6-12 months),4.0,0.4342673769353947,23.0,4.0,0.471213080167875
QA Engineer,,Moderate,Soon (6-12 months),5.0,0.5437757106809271,19.0,,0.3934037285341569
QA Engineer,Master in Data Science,Moderate,Moderate (1-2 years),2.0,0.5098671534962477,17.0,2.0,0.5292880473705616
Data Scientist,Master in Data Science,Limited,Moderate (1-2 years),5.0,0.4356922636578891,10.0,4.0,0.522323394093389
Data Scientist,Bachelor in Physics,Limited,Soon (6-12 months),4.0,0.5463726290718187,22.0,2.0,0.4638298202840649
UX Designer,Bachelor in Physics,Moderate,Soon (6-12 months),4.0,0.5767312306914242,34.0,3.0,0.4826115401642137
Data Scientist,Bachelor in Physics,Moderate,Moderate (1-2 years),4.0,0.5125050883373863,12.0,2.0,0.3693233436197909
UX Designer,Bachelor in Physics,Limited,Soon (6-12 months),5.0,0.561650405745072,23.0,3.0,0.3913466684873202
UX Designer,Bachelor in Physics,Moderate,Moderate (1-2 years),2.0,0.6005023760709728,32.0,4.0,0.5118635522065322
,,,Moderate (1-2 years),4.0,0.6100924348584709,31.0,2.0,0.5071263535192161
UX Designer,Master in Data Science,Moderate,,3.0,0.4718447961597354,25.0,4.0,0.3973272621203605
Data Scientist,Bachelor in Economics,Limited,Moderate (1-2 years),6.0,0.512746591173432,12.0,3.0,0.4668362445012926
Tech Writer,Master in Data Science,NO BUDGET,,2.0,0.5418458541308985,28.0,2.0,0.4770466089993048
Data Scientist,Bachelor in Economics,Limited,Moderate (1-2 years),6.0,0.5888089192669201,12.0,3.0,0.5362091807753899
Data Scientist,Master in Data Science,Limited,Moderate (1-2 years),5.0,0.409486075760373,35.0,2.0,0.4368918831613935
Data Scientist,Bachelor in Physics,Moderate,Moderate (1-2 years),5.0,0.4347853518416212,19.0,4.0,0.4414787570220465
Tech Writer,Master in Data Science,Moderate,Soon (6-12 months),3.0,0.6461925920143587,,4.0,0.3824017539004728
QA Engineer,Bachelor in Physics,Limited,Moderate (1-2 years),3.0,0.6236859070492017,26.0,,0.5268042087850567
Data Scientist,,Moderate,Soon (6-12 months),5.0,0.4881248239294555,28.0,2.0,0.4684443483559679
QA Engineer,Bachelor in Economics,Moderate,Moderate (1-2 years),2.0,0.6499424436845336,,4.0,0.3845440603592568
Data Scientist,Bachelor in Economics,Moderate,Soon (6-12 months),5.0,0.5185981837959968,200.0,2.0,0.3544675502336928
Data Scientist,Bachelor in Economics,Moderate,Moderate (1-2 years),4.0,0.433796358261461,19.0,3.0,0.5024093152961624
QA Engineer,Bachelor in Physics,Limited,Soon (6-12 months),5.0,0.4504533137822559,17.0,2.0,0.5301374396376033
Tech Writer,Master in Data Science,Moderate,Moderate (1-2 years),,0.6409565137539311,6.0,4.0,0.4561257945161074
Tech Writer,Master in Data Science,Limited,Moderate (1-2 years),2.0,0.5739880342051645,14.0,3.0,0.533779071908799
QA Engineer,Master in Data Science,Limited,Soon (6-12 months),2.0,0.5562017477225593,13.0,2.0,0.4649763064805796
Data Scientist,Bachelor in Economics,Moderate,Soon (6-12 months),4.0,0.5486340688024315,24.0,4.0,0.5030597627688477
UX Designer,Bachelor in Economics,Moderate,Soon (6-12 months),4.0,0.4611856997001688,23.0,3.0,0.4342245541238473
UX Designer,Bachelor in Physics,Moderate,Moderate (1-2 years),5.0,,8.0,3.0,0.5087960237580176
Data Scientist,Bachelor in Economics,Moderate,Moderate (1-2 years),2.0,0.5513983845986131,250.0,3.0,0.3534117103857063
QA Engineer,Bachelor in Economics,Limited,Moderate (1-2 years),6.0,0.5551424328687421,13.0,3.0,0.4054799062693595
Data Scientist,Master in Data Science,Limited,Soon (6-12 months),5.0,0.4154083607200298,22.0,4.0,0.5272651362808024
Sofware Engineer,Bachelor in Economics,Limited,Moderate (1-2 years),6.0,0.5622304418459435,12.0,2.0,0.3724115880272308
,Master in Data Science,Limited,Soon (6-12 months),2.0,0.4169657916107077,24.0,2.0,0.5136210417170869
Data Scientist,Bachelor in Economics,Moderate,Moderate (1-2 years),5.0,0.6242528572691961,8.0,2.0,0.5097162789880197
UX Designer,Master in Data Science,Moderate,Moderate (1-2 years),4.0,0.5983770117889676,21.0,3.0,0.5028673283668584
QA Engineer,Bachelor in Economics,Moderate,Moderate (1-2 years),4.0,0.5136470173643117,10.0,3.0,0.3691231206688056
UX Designer,Bachelor in Economics,Limited,Moderate (1-2 years),2.0,0.6048835259332304,8.0,3.0,0.4743002969090042
UX Designer,Bachelor in Economics,Moderate,Moderate (1-2 years),3.0,0.624591218656165,30.0,3.0,0.4430641986137132
Tech Writer,Bachelor in Economics,Moderate,Moderate (1-2 years),4.0,0.5025028549992386,26.0,4.0,0.5474883123371875
,Master in Data Science,Moderate,Soon (6-12 months),4.0,,31.0,4.0,0.404327824339722
QA Engineer,Master in Data Science,Limited,Soon (6-12 months),2.0,0.6083128858298343,26.0,3.0,0.3757468348702079
UX Designer,Bachelor in Economics,Limited,Soon (6-12 months),2.0,0.546271440451751,33.0,4.0,0.4416392078605455
Data Cientist,Bachelor in Physics,Limited,Soon (6-12 months),3.0,0.5661593845864673,24.0,3.0,0.4318647489426125
Data Scientist,Bachelor in Physics,Limited,Soon (6-12 months),6.0,0.4443572297014787,8.0,2.0,0.4367370312624491
QA Engineer,Bachelor in Economics,Limited,Soon (6-12 months),5.0,0.4305342283063162,13.0,4.0,0.442582406376652
QA Engineer,Bachelor in Physics,Limited,Soon (6-12 months),,0.5300602620571767,27.0,3.0,0.4329585261454568
QA Engineer,Master in Data Science,Moderate,Moderate (1-2 years),6.0,0.5455775055046772,6.0,2.0,0.5261742568006181
UX Designer,Bachelor in Economics,Limited,Moderate (1-2 years),4.0,0.6234433405712207,24.0,2.0,0.522669110111504
Tech Writer,Bachelor in Economics,Limited,Moderate (1-2 years),5.0,0.4193584448549488,30.0,3.0,0.4720246994502809
UX Designer,Master in Data Science,Limited,Soon (6-12 months),5.0,0.457364571433275,,3.0,0.467662471012129
Data Scientist,Bachelor in Economics,Limited,Moderate (1-2 years),2.0,0.5141626862572988,32.0,3.0,0.3663617075626063
Tech Writer,Bachelor in Physics,Moderate,Moderate (1-2 years),5.0,,,2.0,0.4533641635774966
UX Designer,Master in Data Science,Moderate,Moderate (1-2 years),,0.6112518907064859,11.0,3.0,0.4018573359702034
Tech Writer,Master in Data Science,Moderate,Soon (6-12 months),6.0,0.4389512209715454,26.0,4.0,1.5
QA Engineer,Bachelor in Physics,Moderate,,4.0,0.4015712985885454,29.0,4.0,0.3842718703762838
Tech Writer,Master in Data Science,Limited,Soon (6-12 months),2.0,0.6198107246400208,25.0,4.0,0.4856491543691571
UX Designer,Bachelor in Economics,Moderate,Soon (6-12 months),5.0,0.5294971497833851,22.0,3.0,0.3953893371154228
UX Designer,Master in Data Science,Moderate,Soon (6-12 months),2.0,0.5709518362492452,6.0,2.0,0.3653242649153704
Data Scientist,Master in Data Science,Moderate,Soon (6-12 months),5.0,0.577846760338796,250.0,3.0,0.5294893860070875
QA Engineer,Master in Data Science,Moderate,Moderate (1-2 years),,0.6342949646410672,26.0,4.0,0.3994893489954098
QA Engineer,Master in Data Science,Moderate,Soon (6-12 months),5.0,0.6078825862864723,23.0,,0.5272858199176209
QA Engineer,Bachelor in Physics,Moderate,Moderate (1-2 years),6.0,0.5321594249147416,28.0,4.0,0.3667444703259393
Data Scientist,Master in Data Science,Limited,Moderate (1-2 years),4.0,0.6493812820380149,9.0,4.0,0.4967755813192688
Data Scientist,Bachelor in Physics,Moderate,Moderate (1-2 years),2.0,0.5052325667618055,24.0,4.0,0.4813394528105011
Tech Writer,,Limited,Moderate (1-2 years),4.0,0.5043413062990327,21.0,4.0,0.3666079451813171
Data Scientist,Bachelor in Economics,Moderate,Soon (6-12 months),4.0,0.5236599174951958,13.0,4.0,0.4543491708387785
Data Scientist,Bachelor in Physics,Limited,Moderate (1-2 years),5.0,0.5376578350845245,8.0,2.0,0.4975735282031878
Tech Writer,Bachelor in Physics,Moderate,Moderate (1-2 years),3.0,0.4897438399826704,27.0,4.0,0.4084066315463397
QA Engineer,Master in Data Science,Limited,Soon (6-12 months),,0.5239244096880653,21.0,3.0,0.4234944533393797
Tech Writer,Bachelor in Physics,Limited,Moderate (1-2 years),2.0,0.505748682337902,22.0,4.0,0.4945354196316802
Tech Writer,Master in Data Science,Moderate,Moderate (1-2 years),6.0,0.6077919887216188,25.0,2.0,0.3653339595643678
Data Cientist,Master in Data Science,Moderate,Moderate (1-2 years),5.0,0.5994166878271976,7.0,3.0,0.5331729461652417
Tech Writer,Bachelor in Economics,Moderate,Moderate (1-2 years),,0.5329680910432182,10.0,3.0,0.4053060961577839
Tech Writer,Bachelor in Physics,Moderate,Soon (6-12 months),6.0,0.4209561273634535,33.0,,0.5314482837602759
Data Scientist,Bachelor in Economics,Limited,Soon (6-12 months),5.0,0.5906936364807314,15.0,4.0,0.3500031531780814
YouTuber,Bachelor in Economics,Moderate,Soon (6-12 months),5.0,0.4570345423239323,20.0,4.0,0.4091580249658425
,Bachelor in Economics,Limited,Moderate (1-2 years),6.0,0.4300300858820846,13.0,3.0,0.4379840032453903
Tech Writer,Master in Data Science,Limited,Moderate (1-2 years),2.0,0.4636318055266418,25.0,3.0,0.5373763965267768
Tech Writer,Bachelor in Physics,Moderate,Moderate (1-2 years),2.0,0.4061056987787619,33.0,2.0,0.4641873290328139
Tech Writer,Master in Data Science,Moderate,Soon (6-12 months),3.0,0.5084891354230836,32.0,4.0,0.5285038978933797
UX Designer,Bachelor in Physics,Moderate,Soon (6-12 months),6.0,0.4727553533059081,23.0,4.0,0.3648840191213181
UX Designer,Master in Data Science,Limited,Moderate (1-2 years),,0.6415341170591142,12.0,3.0,0.4600154987047181
Data Scientist,Bachelor in Physics,Limited,Soon (6-12 months),3.0,0.6147028238131044,32.0,2.0,0.4439766678342569
,Bachelor in Physics,Limited,Moderate (1-2 years),6.0,0.4121647484077265,34.0,4.0,0.4970921801177267
Data Scientist,Bachelor in Economics,Limited,Soon (6-12 months),5.0,0.4381792388871294,34.0,2.0,0.3805023601799465
Tech Writer,Bachelor in Economics,Limited,Moderate (1-2 years),,0.4444359992344499,13.0,4.0,0.4032459702246147
Tech Writer,Bachelor in Physics,Moderate,Soon (6-12 months),4.0,0.4094864387200883,9.0,,0.3500423285650686
,Master in Data Science,Limited,SOON (6-12 MONTHS),2.0,0.4497941287448728,23.0,4.0,0.3704749792507056
QA Engineer,Bachelor in Economics,,Moderate (1-2 years),5.0,0.4179012266990672,31.0,2.0,0.3570884505906053
Data Scientist,Master in Data Science,Limited,Moderate (1-2 years),2.0,0.4055284775580117,27.0,2.0,0.3721431262179575
QA Engineer,Bachelor in Economics,,Soon (6-12 months),2.0,0.5191823247168414,21.0,3.0,0.4813569663525316
Tech Writer,Bachelor in Physics,Limited,Moderate (1-2 years),3.0,0.5232832245707472,31.0,3.0,0.3961010797320126
Data Scientist,Bachelor in Economics,Moderate,Moderate (1-2 years),6.0,0.4058602318800427,250.0,4.0,0.4128582237584523
Data Scientist,,Moderate,Soon (6-12 months),3.0,0.5888421633209727,13.0,2.0,0.5237608104617615
UX Designer,Master in Data Science,Moderate,Soon (6-12 months),4.0,0.5221315582617118,30.0,3.0,0.5155282508686789
QA Engineer,Master in Data Science,Moderate,,4.0,0.5408431552461107,,4.0,0.5490169492301094
Tech Writer,Bachelor in Economics,Moderate,Moderate (1-2 years),5.0,0.5737920661462831,26.0,3.0,0.4646142626683673
Data Scientist,Bachelor in Physics,Moderate,Moderate (1-2 years),6.0,0.5916484586769999,22.0,,0.4768294238200977
QA Engineer,Bachelor in Physics,Moderate,Moderate (1-2 years),3.0,0.4354043885447311,9.0,3.0,0.5202660644088561
Tech Writer,Master in Data Science,Moderate,Soon (6-12 months),6.0,0.4348556928355731,21.0,2.0,0.5075158142491794
Tech Writer,Bachelor in Economics,Moderate,Soon (6-12 months),4.0,0.5953988618321404,16.0,3.0,0.535104871694426
Tech Writer,Master in Data Science,Limited,Moderate (1-2 years),6.0,,8.0,4.0,0.3571186348162181
YouTuber,Bachelor in Physics,Moderate,Moderate (1-2 years),5.0,0.4055279486773434,9.0,4.0,0.4548739974788737
Tech Writer,Bachelor in Economics,Limited,,5.0,0.5924027452615372,14.0,3.0,1.5
Tech Writer,Bachelor in Economics,Limited,Moderate (1-2 years),6.0,0.5237233469115007,19.0,3.0,0.3521155239508504
Data Scientist,Bachelor in Physics,Limited,,3.0,0.4537418432774621,27.0,4.0,0.396969933023491
Data Scientist,Bachelor in Physics,Moderate,Moderate (1-2 years),6.0,0.4253873744087998,13.0,2.0,0.3990195883805731
QA Engineer,Bachelor in Physics,Limited,Moderate (1-2 years),5.0,0.6436275650284851,15.0,4.0,0.4881784202764768
Tech Writer,Bachelor in Physics,Moderate,Soon (6-12 months),6.0,0.6062914160610651,35.0,2.0,0.3772285831441722
Data Scientist,,Limited,Soon (6-12 months),5.0,0.5022755057613184,32.0,3.0,0.4800030011017682
Tech Writer,Bachelor in Economics,Limited,Moderate (1-2 years),6.0,0.4589647734091691,8.0,2.0,0.3711014016119638
UX Designer,Master in Data Science,Limited,Soon (6-12 months),3.0,0.4093990228114887,29.0,4.0,0.4763080804384293
Data Scientist,Bachelor in Physics,Limited,Moderate (1-2 years),4.0,0.4198360301029831,21.0,2.0,0.4007989194854688
Tech Writer,Master in Data Science,Limited,Moderate (1-2 years),3.0,0.5323798970472837,33.0,4.0,0.4510477465441857
UX Designer,Bachelor in Economics,Moderate,Soon (6-12 months),,0.4902658346685099,10.0,3.0,0.5263907434682453
UX Designer,Master in Data Science,Moderate,Soon (6-12 months),4.0,0.6068579767097653,24.0,4.0,0.5202390695000073
Data Scientist,Bachelor in Physics,Limited,Moderate (1-2 years),4.0,,28.0,4.0,0.4809062950252556
,Bachelor in Physics,Limited,Soon (6-12 months),2.0,0.575026125890903,15.0,4.0,0.5439787231322958
Data Scientist,Bachelor in Economics,Moderate,Soon (6-12 months),2.0,0.5932984322024264,34.0,2.0,0.3728590728503738
Tech Writer,Bachelor in Physics,Limited,Moderate (1-2 years),5.0,,21.0,4.0,0.549632746818324
,Bachelor in Economics,Limited,Moderate (1-2 years),2.0,0.5836842089870032,21.0,3.0,0.4742568707770489
QA Engineer,,Moderate,Moderate (1-2 years),5.0,0.4947848180578287,31.0,3.0,0.4562076245843325
Data Scientist,Master in Data Science,Limited,Soon (6-12 months),5.0,0.582646351978212,22.0,4.0,0.4500417140646864
Data Scientist,Bachelor in Physics,Moderate,Soon (6-12 months),4.0,0.6129901649351843,18.0,4.0,0.4669414406658585
,Bachelor in Physics,Limited,Moderate (1-2 years),2.0,0.4800485288081121,33.0,4.0,0.3680185031603142
Tech Writer,Bachelor in Physics,Moderate,Moderate (1-2 years),3.0,0.642998175553102,8.0,,0.4230005755573591
Data Scientist,Bachelor in Physics,Limited,MODERATE (1-2 YEARS),3.0,0.5454027316221307,18.0,4.0,1.5
UX Designer,Bachelor in Physics,Limited,Soon (6-12 months),5.0,0.4533988232156014,28.0,3.0,0.4693432871072767
UX Designer,Master in Data Science,Limited,Moderate (1-2 years),6.0,0.6498671397967422,27.0,4.0,0.4711062028100766
Data Scientist,Bachelor in Economics,Limited,Moderate (1-2 years),6.0,0.4601230385939475,21.0,4.0,0.3767563885557088
QA Engineer,Master in Data Science,Moderate,Moderate (1-2 years),4.0,0.5067973084537953,24.0,2.0,0.3730031976773837
Data Scientist,Master in Data Science,Limited,Soon (6-12 months),5.0,0.4103094125787194,25.0,2.0,0.4748580973405827
,Bachelor in Economics,,Moderate (1-2 years),3.0,0.5002716440588891,12.0,,0.4993533389886693
Data Scientist,Master in Data Science,Limited,Soon (6-12 months),2.0,0.4085973534489665,13.0,4.0,0.3663719671939272
Tech Writer,Bachelor in Economics,Limited,Moderate (1-2 years),2.0,0.5027719136500619,18.0,3.0,0.4940063971810039
Tech Writer,Bachelor in Physics,Limited,Moderate (1-2 years),3.0,0.4677041645748324,10.0,2.0,0.3616050023649803
,,Moderate,Soon (6-12 months),5.0,0.5233666482174274,13.0,3.0,0.3706894217803019
QA Engineer,Bachelor in Economics,Moderate,Moderate (1-2 years),4.0,0.4150601228080819,27.0,4.0,0.5210163308502197
UX Designer,Bachelor in Economics,Limited,Moderate (1-2 years),4.0,0.5590936973917956,19.0,2.0,0.4421624830753455
Tech Writer,Master in Data Science,Limited,Moderate (1-2 years),3.0,0.553248944340603,,4.0,0.4329057321457212
QA Engineer,Bachelor in Physics,Limited,Soon (6-12 months),3.0,0.5452286353946272,30.0,4.0,0.4847679679608038
,,Limited,Soon (6-12 months),3.0,0.40616642923886,17.0,2.0,0.5161661098228656
Data Scientist,Bachelor in Physics,Moderate,Soon (6-12 months),5.0,0.5687980123728137,6.0,2.0,0.3643525471849954
Data Scientist,Bachelor in Physics,Limited,SOON (6-12 MONTHS),4.0,0.5468692782475196,21.0,2.0,0.4777908163762666
QA Engineer,Bachelor in Physics,Moderate,Soon (6-12 months),5.0,0.6184562079208555,11.0,4.0,0.4785600650271843
Tech Writer,Bachelor in Physics,Limited,Soon (6-12 months),,0.6023386224393543,7.0,4.0,0.5192556470349579
Data Scientist,,Limited,Soon (6-12 months),2.0,0.6066343232351065,11.0,2.0,0.5162603207806594
Tech Writer,Master in Data Science,Moderate,Moderate (1-2 years),6.0,0.5394478769805175,21.0,2.0,0.3526364765671299
UX Designer,Bachelor in Physics,Moderate,Moderate (1-2 years),4.0,0.4368549927285209,28.0,4.0,0.5068473508793931
UX Designer,,Limited,Soon (6-12 months),4.0,0.4940195053969306,13.0,4.0,0.4960750212037764
UX Designer,Bachelor in Physics,Limited,,6.0,0.5495839632294711,10.0,3.0,0.5405514110452248
UX Designer,Master in Data Science,EXPENSIVE,Soon (6-12 months),6.0,0.4985943866541567,22.0,4.0,0.5380896890825074
