current_degree_field,gpa_percentile,research_experience_months,project_portfolio_count,academic_fit_score
Physics,0.5083022640586135,9.0,3.0,64.70199508385825
,0.6309589234375095,15.0,2.0,35.90019961720511
Unknown,0.6051241043061001,27.0,,62.183712919598634
Physics,,18.0,3.0,42.70771329834563
Economics,0.5527401101232303,11.0,3.0,54.09855079190308
Other,0.5412895980421566,13.0,3.0,60.93292326396735
Engineering,0.5314157911482936,23.0,1.0,41.10841976061446
Other,0.4654209468797565,26.0,,55.629953547677154
Physics,0.4812908579214005,25.0,2.0,43.435337987050374
Physics,0.605332664596545,32.0,2.0,58.20780761704785
Engineering,0.502394637813757,20.0,2.0,37.6443122277528
Engineering,0.4070087287223035,13.0,3.0,59.44125270765268
Engineering,0.5490666593219258,32.0,1.0,40.56332403499139
Engineering,0.5788261252923986,14.0,1.0,41.10080630138129
Physics,0.6716375299156832,22.0,1.0,48.412690250716906
,0.6674952558053793,9.0,1.0,56.63431142452529
Engineering,0.4767913005136629,11.0,3.0,52.57521574153746
Other,0.6079326548762264,16.0,1.0,61.82852713485755
Other,0.4308446575942206,30.0,2.0,55.061505091423385
Other,0.4776055316205531,6.0,3.0,36.22010564303474
Physics,0.4913694594884985,17.0,3.0,37.793084180646325
Engineering,0.4871666188505855,26.0,3.0,40.834985822728974
Other,0.408286778065186,,2.0,64.00326675178913
Economics,0.5347543184205471,11.0,3.0,51.12950462408054
Mathemtics,,6.0,2.0,60.28841833662281
Physics,0.4247766581814626,26.0,3.0,55.80551057927441
Other,0.4512458048493994,23.0,2.0,47.03409681165635
Other,0.5926366888792329,17.0,2.0,40.442524601109355
Engineering,0.519199209212385,33.0,1.0,50.91947413770587
Physics,0.5575442025306772,6.0,3.0,49.879237366584846
,0.4944168927857948,12.0,2.0,37.44137482545531
Economics,0.6714799544834508,,80.0,53.5362615011644
Engineering,0.6571864153944953,18.0,,63.7276752146459
,0.6576943568595521,30.0,,55.602516576137674
,0.5947610337092779,25.0,3.0,50.1520157247398
Engineering,0.4310720855304669,10.0,2.0,59.72172238335757
Economics,0.4269758590565937,28.0,1.0,45.0768748946936
Other,,26.0,3.0,63.43160836304719
Engineering,0.671420406269603,19.0,3.0,62.76253007916455
Other,0.4703976955926738,24.0,3.0,61.17415024122476
,0.6021306091422138,10.0,3.0,36.164589330476254
Economics,0.629412333082453,23.0,3.0,53.07075771434968
Engineering,0.4635995384542749,11.0,3.0,38.129966919008474
Other,0.490443401806304,31.0,3.0,53.74310061266963
Physics,0.5853713744593007,17.0,1.0,59.86268092600431
Economics,0.4099371951781138,,1.0,46.85543468793523
,0.5603008923060591,9.0,3.0,64.60878551581843
Engineering,0.6305225103598194,,1.0,61.4490626553424
Physics,0.4651298201243933,21.0,3.0,43.29943864203831
Physics,0.4708831373950995,12.0,2.0,62.84698372237865
Economics,0.5259253722299314,31.0,1.0,63.173622278649475
Other,0.4048252925423439,35.0,2.0,44.201968902227435
Economics,0.5624917467240691,20.0,,49.052465471480616
YouTuber,0.6682016067453095,23.0,3.0,59.42796901267738
Economics,0.446686341348975,29.0,3.0,43.17214514666631
Physics,0.554520048298726,33.0,2.0,45.22297156496374
Other,0.4281064490716686,28.0,2.0,52.46100974664671
Engineering,0.478491365636049,27.0,2.0,51.435810068794765
Engineering,0.5641223174250364,29.0,2.0,52.2201707300123
Other,0.5492270774529324,28.0,3.0,41.62049056261456
Physics,0.5459770262305634,23.0,3.0,60.00668402084574
Other,0.6411694666997113,25.0,3.0,63.43509006276102
Economics,0.5021291983986974,29.0,3.0,35.158235149517665
Physics,0.5767036088457442,32.0,1.0,46.8432820591845
Engineering,0.4980968258123489,15.0,2.0,49.74694744559465
Economics,0.4015551824080005,28.0,1.0,64.37736806038164
Physics,0.4909698248000719,35.0,1.0,60.346314314442616
Engineering,0.606436027988218,9.0,1.0,42.2317310858916
Other,0.4478619812119026,34.0,3.0,59.565676972670225
Other,0.6320629461262941,14.0,3.0,52.889521823773
Economics,0.5422312608405814,24.0,2.0,37.631137267036856
Physics,0.4458373144687624,6.0,1.0,52.179194905491144
Engineering,0.4699292843387908,24.0,3.0,36.384558708195854
Physics,0.5894693444198253,16.0,1.0,47.80386495099345
Physics,0.4383152811039357,16.0,3.0,62.12205689558054
Engineering,0.6812581775059607,25.0,3.0,35.467563267492885
Economics,0.5467022031646336,29.0,3.0,62.02471431163009
Engeneering,0.6333184688239263,28.0,3.0,63.577236789564544
Other,0.6485667323916956,19.0,2.0,47.88417524889067
Other,,24.0,2.0,43.21341416414659
Engineering,0.433932806731628,27.0,1.0,37.21774802643535
,0.592508430952854,35.0,2.0,52.68580414245136
Other,0.4405493122413834,24.0,3.0,62.52461107357761
Other,0.5213457021642758,17.0,3.0,63.48858624574465
OTHER,0.5704257917899114,23.0,3.0,50.26361019809991
Other,0.4547309409111768,17.0,2.0,41.84095376769456
Economics,0.535568765941196,20.0,3.0,48.5298536466419
Engineering,0.5623242396109405,23.0,1.0,61.416369758097645
Physics,0.5343338741095232,17.0,2.0,45.83031851802587
Other,0.6034571634064181,9.0,3.0,56.4095774464564
Economics,0.4182402658303082,23.0,3.0,51.91725800755739
Other,0.4843727890248684,15.0,1.0,54.98153870768781
Engineering,0.5009478030837,23.0,,57.67710205120353
Engineering,0.6759213850234274,20.0,3.0,54.13477075461492
Economics,0.4635781033369748,9.0,3.0,53.6442013324197
Physics,0.4966496722286627,21.0,100.0,64.11099941616953
Other,0.4820459674844231,11.0,2.0,35.01595857876445
Economics,0.4302451970986052,20.0,2.0,44.26885040618623
Economics,0.4802581300308628,17.0,2.0,38.49964900575211
Physics,0.5108457160064998,12.0,1.0,59.872313333575214
Physics,0.409849890095304,10.0,1.0,39.56669924310687
Economics,0.4707558354935676,28.0,2.0,42.900051355529946
Engineering,0.5182397491195808,22.0,1.0,59.49095901160736
Engineering,0.4461398032801033,17.0,2.0,38.21317221401169
Engineering,0.4999957479966614,24.0,3.0,53.17342875383926
Economics,0.5432480445269952,35.0,1.0,50.78816377889317
Other,0.5890787166912432,35.0,2.0,40.07127513927591
Economics,0.4548928394598932,15.0,1.0,37.50486479882672
Physics,0.462280586467191,9.0,1.0,57.278575235894266
Economics,0.4702826162999645,22.0,80.0,54.03575217030891
Other,0.4734904531303064,28.0,2.0,45.41857677270035
Economics,0.523920951866389,13.0,1.0,40.57878716587817
Other,0.5509349605313822,23.0,2.0,55.55033939016087
Engineering,,26.0,2.0,47.715690417826664
,0.5588158375229183,34.0,2.0,53.12967493234909
,0.4603714824168989,29.0,2.0,40.70332112701654
Engineering,0.6165908449985277,10.0,,46.62501131122455
Physics,0.4164777719590781,32.0,1.0,42.772247623836776
Engineering,0.4121987329419939,17.0,1.0,55.01173846239112
Other,0.5094266161616776,13.0,3.0,46.78194391209365
Engineering,0.5483174891099828,16.0,3.0,51.78454372849218
Economics,0.5791130272894031,35.0,1.0,57.88117679587259
Physics,0.6893308330356449,33.0,1.0,61.950629109557475
Engineering,0.4355578977796291,7.0,1.0,53.49188528594496
Engineering,0.6315614602337775,35.0,3.0,64.5753843737274
,0.6032126512136303,8.0,1.0,39.6017805197491
Engineering,0.4406935462154088,,3.0,55.54765226764356
Other,,34.0,3.0,40.85740403184389
Physics,0.5239890121225071,25.0,2.0,51.48684577888882
Physics,,15.0,,57.66404123959869
Economics,0.6289451285943289,9.0,3.0,61.3030827977907
Physics,0.6893989570205163,24.0,,47.31605877872444
Other,0.4708162896911626,8.0,3.0,43.64796241430736
Economics,0.6791368107755822,19.0,2.0,50.63206605290473
Physics,0.6221882702474321,18.0,2.0,42.84100439492622
Economics,0.6170551228139631,9.0,3.0,52.292595648242155
Other,,18.0,2.0,49.76481480915735
Engineering,0.6366816037712687,18.0,,61.35399312364832
Physics,0.5030086419703904,29.0,2.0,58.67582327564605
Physics,0.4503794161272903,8.0,3.0,45.95550030968375
Engeneering,,28.0,1.0,62.47196821917504
Physics,,12.0,1.0,58.34833224061012
Other,0.6065258285801048,35.0,1.0,54.28569257872528
Engineering,0.6308303789245034,9.0,2.0,62.77406191373818
Other,0.4024878094137556,16.0,3.0,45.325430870223855
Other,0.6470117373376397,6.0,3.0,42.180105853595585
Other,0.5289611920627397,25.0,1.0,58.62221735163491
Physics,0.6623690994161582,33.0,1.0,38.67171576867063
Physics,0.5202431542633386,32.0,3.0,61.3165849099086
Economics,0.6167143902621952,13.0,1.0,55.73150669166432
Engineering,0.6897172069481845,24.0,1.0,63.42070178695593
,0.6001987372012084,30.0,1.0,43.140476751702046
Physics,0.4907385242957745,6.0,100.0,36.864669512285616
Physics,0.4532966812137658,16.0,2.0,48.28913129236328
Physics,0.6150402148301399,25.0,2.0,42.538977907320614
Economics,,8.0,3.0,52.24806321021721
Other,0.6507998330957301,20.0,1.0,42.77267005107128
Engineering,0.4393884103803757,,3.0,63.515165523518576
Engineering,0.5915564719497199,17.0,2.0,38.552871942522145
Physics,0.6347009026188523,29.0,2.0,46.67454849572661
Physics,0.5088474088331907,19.0,3.0,62.71741484471255
Physics,,33.0,2.0,47.445253109811055
Other,0.6322326567142473,32.0,1.0,47.51672399589898
Other,0.5447520954552105,33.0,80.0,58.03992820380539
Other,0.4517921601995114,19.0,1.0,59.36743453284468
Engineering,0.5198900259038723,35.0,1.0,61.11800350142683
Physics,0.6744677423258476,30.0,1.0,63.89614115890473
Physics,0.4202792151225608,9.0,100.0,46.54523058790038
Engineering,0.676788692323719,12.0,,60.827027352757554
Other,0.6795554056981791,17.0,3.0,62.211124136012415
Economics,0.5809937164985136,21.0,1.0,41.929089124969934
Physics,0.4207496905609275,29.0,2.0,53.55472048883189
Other,0.423907746326552,11.0,1.0,58.60383481393655
Engineering,0.4998990895886967,31.0,1.0,58.43509686785977
Economics,0.5578901912943841,9.0,3.0,64.90692818017156
Engineering,0.5832275681321615,24.0,3.0,44.95701159453349
Other,0.6375100743509281,10.0,1.0,37.50071970759191
Physics,,27.0,1.0,40.6133529216434
Economics,0.5613529810354769,7.0,2.0,50.624240313964
Other,0.4174978860213404,34.0,3.0,60.63339359699345
Physics,0.5903976665681129,15.0,3.0,57.14201462710217
Physics,0.6078389379355951,24.0,1.0,46.309493049351474
Other,0.6608169065133884,6.0,2.0,47.68502397452371
Physics,0.6655433063523881,33.0,2.0,57.06475364781764
Economics,0.5451092774951758,26.0,2.0,61.302707405628425
Other,0.5361293363533244,13.0,2.0,51.66102568464101
Physics,0.5813319392500648,27.0,1.0,62.74072428646312
Other,0.6737283817689697,10.0,1.0,40.97897975383811
Economics,0.4684097319723543,14.0,1.0,41.43491689377735
Physics,0.4922473672115245,9.0,2.0,60.03445620167958
Other,0.4491045794232204,24.0,1.0,64.13678906638653
Other,0.6273193478354376,32.0,2.0,37.5242752541501
Other,0.5800965418095911,26.0,1.0,48.1146217234462
Other,0.574856776699669,24.0,2.0,54.51608197353053
Other,0.5695561233824656,,3.0,44.208182663713
Economics,0.5501366545489018,25.0,1.0,51.51834259344693
Engineering,0.508329228490058,18.0,,36.512774484173704
Physics,0.5935270407474988,,2.0,45.234089972436685
Engineering,0.4286589593472315,6.0,1.0,49.11705690163654
Economics,,25.0,3.0,39.45585084286337
Other,0.4630572202760754,18.0,60.0,56.61024265795892
Engineering,0.5404461686876662,30.0,1.0,45.02506335421268
Other,0.6510579632639504,8.0,1.0,54.13141182165815
Mathemtics,0.6756981575972225,13.0,1.0,57.418997651720275
Engeneering,0.6424988415966054,21.0,2.0,48.6440278380767
Engineering,0.4520880192632251,26.0,3.0,48.45890704605797
Physics,0.6502319154540779,6.0,1.0,45.80763422064093
Engineering,0.6337945679287835,14.0,2.0,36.87975381254031
Economics,0.6940804455824281,30.0,2.0,60.484073520956585
Economics,0.5484541097524583,18.0,2.0,49.63682932686068
Engineering,0.6644712449491219,32.0,2.0,58.28555662158796
Physics,0.4432300933136333,7.0,3.0,56.26122944601421
Other,0.565114140706126,10.0,2.0,53.730783065424205
Engineering,0.4657863265867507,300.0,3.0,63.90110995595299
,0.6792261287135863,15.0,1.0,54.64649422641444
,0.5649636633605937,19.0,3.0,36.3017765579063
Other,0.5384488302719277,8.0,2.0,46.996188843540295
Other,0.4153346366929251,8.0,2.0,38.72722427835498
,0.5369889897998861,17.0,3.0,36.71005086411067
Economics,0.6321700897128563,18.0,3.0,47.24142850592592
Physics,0.482190138795976,16.0,1.0,54.02218896272596
Economics,0.5454167679249056,16.0,2.0,44.634420445667075
Economics,0.4876433163195234,16.0,3.0,58.63131631347267
Other,0.6149604311802187,21.0,2.0,41.80133132141251
Other,0.4298193238377039,30.0,1.0,53.85592321678181
Physics,0.4766533176579705,,,36.93655607961444
Engineering,0.5600298358505839,12.0,1.0,56.09435545322864
Physics,0.6181187645234201,22.0,1.0,40.51777234614555
Economics,0.4211395055600965,29.0,3.0,49.313781685778096
Physics,0.6248541579158826,22.0,3.0,48.70878798992653
Engineering,0.613441085744119,28.0,3.0,47.71131920031698
Other,0.4541005365642153,32.0,1.0,63.41604738237136
Other,0.5252385063842026,24.0,2.0,63.097214623083694
Engineering,0.4772918492694775,30.0,2.0,50.29446116568626
Economics,0.6541083145176843,6.0,1.0,59.96976121283753
Other,0.4373384110770755,35.0,1.0,53.29905513920839
Physics,0.4849106165163242,22.0,2.0,49.11523337134399
Economics,0.5686804938577438,11.0,1.0,60.224729340259735
Engineering,0.6227205599409179,12.0,1.0,63.21299151426312
Economics,0.4111424832901925,29.0,2.0,110.0
Engineering,0.5774609796266358,30.0,1.0,55.24457958158642
Economics,0.616624244920984,32.0,1.0,38.607593719493806
Other,,31.0,2.0,64.47129445161447
Other,0.5473183181461585,27.0,3.0,42.46686152473835
Physics,,16.0,3.0,57.14923270885937
Engeneering,0.5998563394504397,26.0,2.0,51.05142315319141
Other,0.42954586238218,19.0,,56.35620133304744
Engeneering,0.5723817318342485,7.0,3.0,55.768087888609955
Engineering,0.6056703377189034,34.0,3.0,48.61785693717673
Economics,0.6124730476880627,26.0,2.0,61.014035561040906
Engineering,0.5855561097435571,7.0,2.0,56.32153331448792
Engineering,0.6252659309255781,31.0,2.0,58.29154744070132
Economics,0.5635690615713892,17.0,3.0,60.95089361553258
Engineering,0.6187977727131508,9.0,3.0,51.55460423770597
Other,0.5730449347898473,16.0,1.0,37.99141454937105
Other,0.6858820890456204,13.0,2.0,64.4977809677923
Physics,0.5310014364060713,21.0,3.0,48.848053229917
Engineering,0.649609118982203,32.0,2.0,56.72632487409027
Physics,0.5600389874953418,32.0,2.0,40.57098238687476
Physics,0.6208411207943122,31.0,3.0,49.53811050268561
Economics,0.4306991650748592,,3.0,41.42674635808877
Physics,0.5803652793594248,31.0,1.0,49.904005745327
Physics,0.4312734313671766,30.0,3.0,39.54663433072978
Economics,0.5423529380375859,24.0,2.0,41.08572506939162
,0.5550273480173902,13.0,1.0,56.9270115816452
Other,0.4469866148451118,26.0,1.0,62.93784206098515
Other,0.5570706424365756,33.0,3.0,36.529436478798175
Economics,0.6328387298714613,,2.0,41.25175041491033
Engineering,0.4422644967014008,22.0,2.0,38.58325143669768
Economics,0.6097886389594224,28.0,1.0,50.66735623304725
Physics,0.6367121781033505,18.0,1.0,38.15055017243219
Other,0.5212915947584267,12.0,3.0,61.720047845087734
Engineering,0.4363608956831746,25.0,1.0,58.708913736589174
Other,0.5959540941311787,18.0,,38.844516225938285
Other,0.5005471917123442,11.0,3.0,52.21898703418249
,0.494901329260029,24.0,3.0,42.77598855083915
,0.6352735901950335,32.0,3.0,38.13683879855443
Other,0.4131208567913276,13.0,3.0,52.92425801635514
Physics,0.6395218090058424,35.0,1.0,48.64372491190277
Physics,0.4824953250107137,35.0,3.0,45.35205442948516
Economics,0.5030048545921503,24.0,2.0,47.201914473059674
Engineering,0.5276934216506867,24.0,3.0,42.604225624945926
Economics,0.6845417793844346,33.0,1.0,48.849590123184406
Engineering,0.653812836417194,15.0,2.0,44.22403934444189
Other,0.5935096413717129,27.0,3.0,48.20663962267902
Engineering,0.6887147060374346,24.0,,38.7566708779672
Other,0.5905786694359114,24.0,3.0,40.525023268552005
Physics,0.4073869856831316,18.0,1.0,41.77487704483568
Economics,0.6871889952304167,10.0,2.0,45.6855053749373
Other,0.6901866034005957,29.0,3.0,53.15826568928081
Engineering,0.4037152125696635,33.0,,44.84656927001456
Engineering,0.6260262102394305,9.0,1.0,59.887646152216455
Physics,0.4515037762669388,20.0,3.0,44.200733034632336
Economics,0.4026310610119618,16.0,1.0,56.40997378711181
Engineering,0.6599217146112648,32.0,1.0,42.26948526477731
Engineering,0.4080502175667749,26.0,2.0,49.517925376542934
ECONOMICS,0.6539923945163117,14.0,2.0,39.38563530253544
Engeneering,0.5224881865373348,32.0,2.0,61.158519260637505
Engineering,0.5297109444002942,,1.0,52.00938439441224
Economics,0.6572371883240977,28.0,2.0,49.10017887797907
Other,0.6928102646322001,19.0,2.0,61.71168848319469
Economics,,24.0,2.0,44.931737088469674
,0.587396417827672,35.0,3.0,58.1967972253124
Physics,0.4169385639975638,29.0,3.0,57.150974612791565
Other,0.5578311057285082,26.0,,36.797590119441395
Engineering,0.4631855623576961,30.0,1.0,61.67649076543105
Other,0.4170861958658671,34.0,2.0,53.36935514616017
Economics,0.5577128683462843,16.0,3.0,40.429192674081534
Other,,35.0,1.0,61.15170665422042
Other,0.6793531284933902,11.0,3.0,37.250660371322056
,0.5412623114841952,18.0,1.0,53.18948543134204
Engineering,0.6600338238257852,35.0,1.0,50.1254104885636
Engineering,0.5021615545868181,22.0,3.0,38.98018597472051
Other,0.4591427923882373,6.0,3.0,44.57212358944782
Economics,0.6158293290148872,16.0,2.0,37.87481518893319
Economics,0.5883264773125279,200.0,1.0,58.45100353781069
Physics,0.6313813005605596,20.0,2.0,36.28114729217888
Economics,0.63609578855551,11.0,3.0,55.81375468978864
Other,,12.0,1.0,50.88360351557324
Economics,0.523731919889846,9.0,2.0,45.78084960876507
Other,0.5231012062223597,6.0,1.0,52.59694318740202
Engineering,0.4467781092104783,27.0,,61.84902315939553
Physics,0.4748553693288499,17.0,1.0,39.01666960819905
Engineering,0.4133535024716132,9.0,3.0,56.8147186159418
Economics,0.4240268564374905,33.0,1.0,41.91249662259081
Other,0.578946376469094,8.0,2.0,64.34946460048934
Economics,0.4639712628044913,6.0,1.0,55.928836066312186
Other,0.603876706688383,13.0,2.0,50.13238625690074
Physics,0.515395249633992,17.0,2.0,35.79013390079024
Engineering,0.5383916769626877,21.0,2.0,53.224333554855264
Other,0.4392336188168754,18.0,1.0,35.986250873703455
Physics,0.4400510225432058,33.0,2.0,51.194282642986735
Physics,0.5333616827171037,26.0,3.0,53.98546024048558
Physics,0.6479948911532514,33.0,1.0,50.947727598907406
Physics,0.497081182608739,34.0,1.0,38.24384139070446
Economics,0.4077970802815181,22.0,1.0,41.76819766074218
Physics,0.4972347509338248,29.0,,40.492835476274635
Engineering,0.5687279923375592,23.0,3.0,56.77363466422208
Physics,0.4312751600336244,23.0,1.0,47.65104189157524
Other,0.47865779073236,9.0,2.0,39.16286967619808
Physics,0.5657707830885772,6.0,3.0,47.59031629808015
Engineering,0.4659344276818469,16.0,3.0,53.87042594052516
Other,0.4459221778785983,6.0,2.0,42.61936649921726
Engineering,0.5999755972475149,32.0,1.0,45.48710410307911
Engineering,0.6843937424785078,24.0,3.0,-10.0
Other,0.5384336942087452,14.0,3.0,64.52768200290234
,0.431722272649497,18.0,1.0,39.211421805465385
Engineering,,8.0,,36.20352444709482
Physics,0.4621969121811982,22.0,1.0,57.68535399830665
Engineering,0.640918211850763,10.0,2.0,35.09524754306123
Economics,0.6921557822930828,15.0,2.0,50.000648786378
Physics,0.5353832305506657,22.0,3.0,37.83964772426215
