current_degree_field,gpa_percentile,programming_experience,research_experience_months,project_portfolio_count,online_courses_completed,soft_skills_score,degree_field_match_bonus,academic_fit_score,estimated_skill_gap
Physics,0.8119480023541849,2,0.024030088872897697,1,0,0.5041615829818554,0.0,36.91786011264279,High
Chemistry,0.6274113831669131,1,0.4746996787108459,2,3,0.8449612610413447,0.0,31.373444850240496,High
Sociology,0.6545625307292212,2,0.2588462449141474,3,3,0.9478887137557794,0.0,39.848619073414106,High
Mathematics,0.705854964172654,0,16.305968284090703,3,1,0.2995406661404002,0.0,32.58530761257504,High
Mathematics,0.5909153928413322,0,0.16965046049912252,6,7,0.46933600599426306,0.0,28.72559638881657,High
Computer Science,0.5658287700761517,1,5.94943579171496,8,4,0.6212321360542792,0.3,40.6369439686637,High
Sociology,0.6960807057545024,0,0.5092099124769789,3,4,0.5650044102462399,0.0,26.795295890391873,High
Computer Science,0.8288439428634284,0,1.488195251462868,5,2,0.6763386360238688,0.3,33.78291378386935,High
Mathematics,0.5381814091638674,0,3.9903946851885492,5,0,0.8168068159022366,0.0,23.782565986850713,High
Mathematics,0.5607367777538048,0,3.7717854751722806,5,2,0.7138404685999097,0.0,25.694987708827345,High
Computer Science,0.5971174458840938,1,6.082709438110063,2,4,0.8738366363617349,0.3,38.26547939439647,High
Mechanical Engineering,0.7111960631592128,1,12.506697022477393,2,3,0.5142777052866295,0.0,39.334642411128506,High
Electrical Engineering,0.5924949517508169,3,1.3349497573690337,4,4,0.6286808301565321,0.0,45.79012154290872,High
Economics,0.634638069746175,0,3.7304748567015356,3,3,0.6062670345679186,0.0,26.478833701932427,High
Electrical Engineering,0.6855956077329254,1,53.1202291291644,1,4,0.854080268093532,0.0,47.826958200457454,High
Computer Science,0.7148614757613597,0,4.053233672880966,0,2,0.4766563307628261,0.3,27.788089593398727,High
Mechanical Engineering,0.8321651171718897,3,1.2124917054997486,5,0,0.4344821946391644,0.0,47.4843462184304,High
Sociology,0.6367720638217286,0,1.9756956901628229,3,3,0.5890767539151921,0.0,25.34949517147094,High
Electrical Engineering,0.6748384328741196,1,0.22333302175586203,2,1,0.8051134148624782,0.0,30.20277770142946,High
Mathematics,0.521161127021981,1,3.0500293042224205,4,3,0.5179182995346552,0.0,30.19155465502848,High
Electrical Engineering,0.4830951531225963,0,2.441258921740598,2,4,0.561613199606125,0.0,21.911231652183407,High
Computer Science,0.779444212889825,2,11.402811011085541,3,1,0.38377596512998546,0.3,48.115075363157345,High
Electrical Engineering,0.6037552710976903,0,7.66771803952548,6,2,0.4842658881214936,0.0,28.80753499275315,High
Electrical Engineering,0.8679652199860062,3,1.5895040378767904,4,1,0.5721394040734007,0.0,49.553267543690154,High
Law,0.5870306284272809,0,5.7325814747105,6,5,0.6317871848157868,0.0,30.917565056455018,High
Mechanical Engineering,0.5387684626450837,2,3.70288575639127,3,4,0.6033148122770747,0.0,38.383422558590354,High
Physics,0.6665406482221966,1,7.839182818041321,7,3,0.5468906584168289,0.0,39.21412542558156,High
Electrical Engineering,0.740622371014916,2,1.3856817752592911,2,2,0.5624935225101758,0.0,39.027411330794166,High
Business Administration,0.6851450587198128,2,17.390142750352798,3,1,0.8272372397751571,0.0,48.71698521917494,High
Mechanical Engineering,0.673906100010051,2,9.916537949608673,5,4,0.5695409001014593,0.0,46.97652655259733,High
Political Science,0.6546079775297354,0,5.877882040710985,5,6,0.781274712549491,0.0,33.695249276435206,High
Other,0.6849640670216837,0,4.779864178209948,4,3,0.7126862612741431,0.0,29.674948093294027,High
Mechanical Engineering,0.5505338442554475,0,0.8422514950455002,2,1,0.5892808814176699,0.0,19.736157697877974,High
Sociology,0.9361804104773668,3,0.36698831675997956,4,5,0.6244402218195213,0.0,54.756079069006766,Medium
Civil Engineering,0.4881510990801872,1,5.0711385298609635,2,2,0.7273297943460766,0.0,29.176554696564832,High
Computer Science,0.5477016323083187,2,16.540514951608504,2,4,0.5661688728558766,0.3,48.694540350076004,High
Civil Engineering,0.5585087947121177,0,4.631795329439244,4,1,0.6175767121296253,0.0,23.945475509350597,High
Political Science,0.5851990043234537,3,0.6944416398388022,1,2,0.600981007886661,0.0,40.8189061724189,High
Computer Science,0.7725267832213596,1,7.456130455460953,3,2,0.5377583993519378,0.3,40.57870977862345,High
Electrical Engineering,0.5338141647446216,3,3.7213606902941825,3,1,0.6163042515459175,0.0,42.00272580777899,High
Political Science,0.5128033036178448,0,2.584454975518631,1,3,0.9217151755524919,0.0,22.793942827907728,High
Other,0.5875812603711641,2,0.022836405439957207,3,2,0.7249398800362168,0.0,35.91183699619349,High
Mathematics,0.6416939056863527,0,1.7996960394765247,5,1,0.49196865372295767,0.0,24.377000935446432,High
Computer Science,0.6514604827445049,3,1.7857150069510976,10,6,0.603811584259668,0.3,56.9216418692554,Medium
Computer Science,0.45707366709933667,0,25.106016161357168,3,5,0.4839048791278825,0.3,39.09636607312283,High
Biology,0.9061476124321015,0,1.861369618572447,3,2,0.4841229354686464,0.0,30.487660999753547,High
Computer Science,0.7102624140174694,0,2.5384056602863114,2,4,0.9703597535879614,0.3,32.69486265605549,High
Architecture,0.6853302169735247,1,8.940689593652264,10,1,0.8444546357383591,0.0,42.11012626572924,High
Communications,0.4356056076748087,1,28.323803655026364,7,5,0.530784871617425,0.0,45.46073121662401,High
Physics,0.6548313318163792,1,2.5127131100781286,5,3,0.5104640444632098,0.0,33.91021587819103,High
Mechanical Engineering,0.7911265592957228,0,1.4915151796516182,3,2,0.8374074470364109,0.0,29.147398204857385,High
Computer Science,0.6914546025152409,0,0.24266779303934188,3,2,0.7029343104391763,0.3,28.202703985726494,High
Communications,0.48252142382750063,1,2.2566141287297,4,4,0.651136746641428,0.0,30.395769826017386,High
Civil Engineering,0.8767644474347787,1,1.531937230450033,3,4,0.4599553973116115,0.0,38.09301560812547,High
Physics,0.6542185859821887,0,1.7608967286902695,2,2,0.5772002216046364,0.0,23.84202621300932,High
Business Administration,0.5884933381465933,0,0.42361914378296034,5,5,0.7034696729356944,0.0,27.244443783207654,High
Civil Engineering,0.7086483487199656,1,11.82556705978417,7,1,0.9371992555551368,0.0,42.7098510748066,High
Mechanical Engineering,0.6750451954126936,0,2.330586932741202,3,2,0.6622456344202504,0.0,25.893974890381845,High
Electrical Engineering,0.7323021417836874,2,0.3728359551522363,6,3,0.6900111009321348,0.0,42.823964854556344,High
Electrical Engineering,0.8774446022720632,0,2.2388330845457496,8,8,0.7168304296498577,0.0,40.919537882891966,High
Education,0.8084913031256143,1,11.783937175231838,5,5,0.5528567355073347,0.0,45.7581936568636,High
Computer Science,0.7671090187148687,0,2.425354599926029,3,7,0.7601482557774526,0.3,36.74431337171275,High
Electrical Engineering,0.5323175309899155,1,17.278314955121466,5,3,0.6570831375750057,0.0,40.8089674762405,High
Law,0.5604079140547883,2,12.659927812973223,4,4,0.613440006370861,0.0,45.323186099665605,High
Architecture,0.5536660198459535,0,8.047693631715084,7,2,0.5656631322683296,0.0,28.949774677312416,High
Design,0.45508582201632575,0,3.269117426258732,5,5,0.47900104539352745,0.0,24.56534916878749,High
Electrical Engineering,0.7041825557319826,2,0.4167699128708202,3,4,0.6301215331671319,0.0,40.598986088012815,High
Mechanical Engineering,0.6468140302090505,1,9.498871150359017,3,0,0.6623610968180305,0.0,34.335617374957465,High
Computer Science,0.601635364790751,2,4.488195349624784,3,6,0.4744991403196219,0.3,44.80183524821571,High
Physics,0.4420909089689581,2,3.8734027094414394,4,3,0.2753002476691293,0.0,34.18298398930383,High
Electrical Engineering,0.78964846467877,1,0.1529522991208681,2,2,0.4779664699596128,0.0,32.393305820384526,High
Arts,0.7875046725431374,2,14.189406605606756,5,5,0.7670288103251144,0.0,54.47447332704156,Medium
Computer Science,0.7749946091959824,2,4.47529147434109,1,3,0.6931722998142499,0.3,45.72111723376732,High
Business Administration,0.6095701124589907,0,3.4582638610937373,5,2,0.5785732871058112,0.0,26.043534160187413,High
Computer Science,0.7360267760610546,0,12.87691263387121,3,1,0.6775281753455447,0.3,36.086380674423594,High
Mechanical Engineering,0.4699161509836496,0,7.630664996695996,3,0,0.3357862452131141,0.0,20.44600062359181,High
Mechanical Engineering,0.6204643114262931,3,7.143073594008177,1,2,0.3492578918963028,0.0,44.47231824139395,High
Electrical Engineering,0.5627805693512955,1,5.459957199248935,9,5,0.5595942323723362,0.0,38.696625311841316,High
Political Science,0.583917701647663,0,11.37150045030208,10,4,0.5216806987166225,0.0,35.813533816213486,High
Electrical Engineering,0.699591472440714,3,2.0391669362732436,5,1,0.8176861172477229,0.0,47.60269673242724,High
Mathematics,0.6693636764424311,0,1.8438463408842813,6,1,0.7568434239986527,0.0,27.170712994106715,High
Law,0.5000767616228213,2,8.419668009962454,2,2,0.27225335026074643,0.0,35.95881163143413,High
Computer Science,0.5585471452268064,1,5.29206827886286,2,8,0.5466860257947929,0.3,39.17131810060008,High
Mechanical Engineering,0.589755794644741,3,31.402499568711995,2,3,0.48248166800389525,0.0,56.656303206138,Medium
Computer Science,0.5454090840808492,2,4.089882361639332,7,5,0.6944039751961301,0.3,46.24675678735979,High
Sociology,0.8081413787515995,3,16.54199368155165,1,3,0.5204589957492406,0.0,56.89457549850597,Medium
Biology,0.6652479380413681,1,12.24676223396972,4,1,0.64202101564527,0.0,38.162196592158296,High
Medicine,0.7235104171347653,1,5.2793274358602895,4,2,0.6362272084994017,0.0,36.235142784945495,High
Economics,0.5053168419665364,0,0.6156897351538176,4,6,0.5403552925141426,0.0,24.719503596205257,High
Computer Science,0.7078441149368306,0,5.4763346146830525,5,3,0.5196298100522997,0.3,33.46696105785917,High
Business Administration,0.5807589384881717,3,5.889012847798307,1,5,0.6207357503896372,0.0,47.05328524402642,High
Law,0.6213130137906925,3,0.8163663237845671,5,5,0.5832345931877336,0.0,47.709227263071334,High
Design,0.8100461422337453,1,3.3216022712561277,4,3,0.39351785977396303,0.0,36.961410940915194,High
Computer Science,0.6876119160526316,1,5.569391683853061,3,6,0.7531071934979165,0.3,42.35337033788021,High
Economics,0.7644262805493617,1,10.66665455110828,8,2,0.588525130991186,0.0,43.38660842979932,High
Sociology,0.6074139569095321,1,11.597765306572681,4,4,0.6849098061661809,0.0,39.5251679368438,High
Economics,0.7833992993464473,3,0.47764970377154803,3,2,0.6266544400322177,0.0,47.26678574867948,High
Computer Science,0.7476340158953272,3,7.962953242591144,7,2,0.46348814930516125,0.3,56.23513692052845,Medium
Biology,0.7879498857690402,2,6.1531074295823025,2,6,0.7613056929557787,0.0,48.18430108582717,High
Computer Science,0.6629002028818298,2,14.164324892781305,5,3,0.7997053882562377,0.3,52.507068404648585,Medium
Communications,0.5122452911671939,2,9.357858833256131,3,5,0.43053573474758056,0.0,41.390806057036166,High
Law,0.6149122377958991,2,0.524946995664408,5,3,0.5378758657131117,0.0,38.473610479086624,High
Electrical Engineering,0.7249896647727296,0,6.479814306122821,5,5,0.7190367813826171,0.0,34.51980946755809,High
Electrical Engineering,0.641485880504661,1,4.718119512804922,4,2,0.6847417298123484,0.0,34.076347023848015,High
Other,0.6058855471017109,1,18.38561955035917,6,2,0.6832428612351551,0.0,43.2210318693597,High
Biology,0.7150110612523708,3,10.24949368858086,3,3,0.4376910229260558,0.0,51.71966520130258,Medium
Sociology,0.5129246950104531,2,0.9202048565035299,6,6,0.4455526178631957,0.0,39.459341833225345,High
Arts,0.6157630618078771,1,14.347612544769145,3,6,0.49452370391546135,0.0,41.75061957192162,High
Computer Science,0.6878336330617996,1,7.2736647783205335,0,4,0.5191225253674628,0.3,38.004160606499305,High
Electrical Engineering,0.6958573854413926,1,16.748421313108107,2,0,0.42694178813739697,0.0,38.165573564081036,High
Education,0.4163887326669053,0,1.4750823428490474,2,3,0.5138520586635691,0.0,18.400905074271133,High
Mechanical Engineering,0.6815552514759304,1,14.223347984203976,6,3,0.611442393627552,0.0,43.15235241183017,High
Communications,0.6817426313317149,0,10.93701623501798,7,5,0.802192076311073,0.0,38.140161311734474,High
Electrical Engineering,0.5625771423430259,0,4.3911262228240435,4,0,0.529700102358054,0.0,22.457382959630944,High
Business Administration,0.6587422532510303,2,3.9037265211527448,6,5,0.5068114039912374,0.0,44.27577576028575,High
Psychology,0.49560484991269294,0,10.039694620712172,4,6,0.5086718541450452,0.0,30.208289656487658,High
Computer Science,0.7165809401369838,1,2.7757044576369747,5,2,0.7977749592109581,0.3,39.05488025216916,High
Sociology,0.6338737332659405,0,5.557534097197841,4,5,0.5067125773594771,0.0,29.85386502919455,High
Civil Engineering,0.6833500103851339,2,3.4154928292487634,4,1,0.6564858387483982,0.0,39.83419580498415,High
Computer Science,0.7037727973492404,0,8.404059754197453,5,5,0.8966965803818626,0.3,39.08034018201373,High
Economics,0.7082836344488472,0,0.7530728333445548,5,2,0.7428149535036098,0.0,27.64183614957958,High
Computer Science,0.516831212826199,1,17.843330859613708,3,2,0.4883782822946927,0.3,40.43142018605367,High
Physics,0.7156318071002123,1,9.669694020542464,3,4,0.48906063462146004,0.0,39.296323780118314,High
Computer Science,0.6052403758394517,2,6.852071116045606,7,3,0.5586653463325152,0.3,46.7902139085107,High
Economics,0.6959331515095593,2,21.9525869622419,5,4,0.5630656304517513,0.0,55.017357124732264,Medium
Mechanical Engineering,0.5856832172759218,1,2.020966687097192,4,0,0.6087761681331157,0.0,28.61573211866604,High
Communications,0.5810783474422492,2,3.3355913927877667,2,5,0.7211605899800143,0.0,40.050839589781994,High
Communications,0.764341930608975,0,0.04784595335301099,4,5,0.5601354435029267,0.0,29.93912920358464,High
Political Science,0.6547167049498455,1,14.65261329155442,3,2,0.5179549867057833,0.0,39.032242531163234,High
Chemistry,0.6781615939397528,0,1.9285208183089688,6,3,0.6905380213360062,0.0,29.112055466616958,High
Physics,0.4374877327263278,1,6.725378650940174,2,6,0.8007935419707074,0.0,33.311189351516006,High
Education,0.6217836492829842,2,5.898147623064466,5,2,0.5356422851131045,0.0,40.99247825538875,High
Electrical Engineering,0.553090572091488,1,14.504202270813572,4,2,0.5484402997598443,0.0,37.30125888701157,High
Business Administration,0.6225925631976077,3,2.2878212577444996,4,5,0.6328480763320717,0.0,48.15894274769086,High
Civil Engineering,0.7165623345852283,0,0.7582381658050319,5,2,0.6317332203430546,0.0,27.296623319974127,High
Electrical Engineering,0.7424703443806665,2,4.5611832258649105,7,1,0.5763940069795864,0.0,43.877801493913495,High
Medicine,0.5501396882080323,0,0.7798434134285088,6,3,0.6973911084523857,0.0,25.227849880855555,High
Computer Science,0.6816175687327208,3,0.08670414641051175,1,8,0.5715051461580118,0.3,51.70215504061465,Medium
Physics,0.5681895009030782,2,5.776341053486739,6,3,0.5637563083157022,0.0,41.467065555918005,High
Biology,0.7187666691368186,1,7.798439140754879,6,4,0.4584909239951409,0.0,40.302312478034644,High
Electrical Engineering,0.6181995517529107,0,11.036169895911039,1,8,0.7980371118233391,0.0,35.09278053788387,High
Mechanical Engineering,0.7095847031038522,0,4.212677001570465,7,3,0.5028266623545529,0.0,31.13667401535061,High
Arts,0.6541307842544677,1,2.389709384936253,3,6,0.7523776972080117,0.0,36.525393124653576,High
Economics,0.7296665467321072,3,1.2101386922041197,4,5,0.5057705892576438,0.0,49.52685329721847,High
Computer Science,0.5399959188248828,1,1.961585458335596,2,2,0.9393017758927685,0.3,32.589064428212325,High
Biology,0.5680675637201988,0,2.6821383803423933,6,2,0.45510424375551173,0.0,24.653546799496528,High
Computer Science,0.6719889786114538,2,6.049480553140709,3,0,0.78041399883674,0.3,43.066053138516324,High
Law,0.7352346292733668,0,3.7692034254359195,6,0,0.6078443099546903,0.0,28.275839422505072,High
Political Science,0.7867402221489493,2,14.44908169026309,3,4,0.2788740289492159,0.0,49.676885088217574,High
Other,0.580947921378553,0,11.377579315819524,4,2,0.5411094295950902,0.0,29.34023225482648,High
Psychology,0.5531029301858055,1,4.647898332438674,0,3,0.6148417174295695,0.0,29.47338496623382,High
Political Science,0.7964321837599428,2,16.359999108479066,6,2,0.4970278157833869,0.0,52.45427644904826,Medium
Business Administration,0.7291972030732691,2,9.228220268885591,6,3,0.5444261180018305,0.0,47.55303166822771,High
Medicine,0.8058534256988984,0,0.7826631112167866,3,2,0.4015340151886372,0.0,26.89317016292614,High
Other,0.7048839955894763,0,1.254327143063627,6,5,0.5815266772864667,0.0,30.813687740584008,High
Law,0.8355057151775995,0,0.4373365377080827,5,2,0.7021148332558869,0.0,30.42155238178697,High
Sociology,0.6504000702767184,1,5.055771313849008,4,2,0.8918269582595171,0.0,35.545660286037844,High
Computer Science,0.5428100321965522,3,9.023117038457311,3,2,0.7361764900863352,0.3,50.1405814043813,Medium
Economics,0.9497880473172735,0,11.01143647349205,2,2,0.5958924907681956,0.0,37.10631143270535,High
Computer Science,0.5677311334068214,3,11.157740845235399,3,2,0.8823241827603603,0.3,52.82848727724446,Medium
Arts,0.5966281298078961,0,21.276181660745443,2,2,0.5892337307690093,0.0,34.65948543700836,High
Mechanical Engineering,0.6014668483974512,1,3.9443682305055443,3,4,0.7978599025717318,0.0,34.40786753352757,High
Computer Science,0.5016345196230537,1,0.30522477625605926,5,4,0.5172007968680049,0.3,32.734299126743075,High
