career_field,current_education_level,budget_constraint,timeline_urgency,age,years_of_experience,interest_alignment_score,skill_transferability_score,geographic_flexibility,learning_commitment_hours_per_week,has_relevant_certifications,has_industry_connections,current_career_satisfaction,family_support_level,health_constraints,language_proficiency,prior_career_switches,education_gap_years,target_career_growth_trend,viability_score
Teacher,PhD,Moderate (₹75K-₹2L),Flexible (5+ years),28,6,0.6433469601158779,0.5692402622800007,0,26,0,0,0.598881375739875,2,0,1,0,0,0.37016642013187484,0.5001196835847757
Entrepreneur,Bachelor's,Limited (₹25K-₹75K),Medium (2-5 years),33,4,0.6549553894250768,0.6600120325528013,1,34,1,0,0.4941380013682971,1,0,1,0,1,0.7209887833681777,0.662168755201263
Civil Engineer,Bachelor's,Moderate (₹75K-₹2L),Immediate (<1 year),38,1,0.4326322698031515,0.6875874038591234,1,6,0,0,0.44126833385157377,1,0,0,0,4,0.7848510765472385,0.4026770350076154
Data Scientist,High School,Moderate (₹75K-₹2L),Flexible (5+ years),26,0,0.5216701570558917,0.38534706968200694,1,19,1,0,0.38189573134465093,1,0,0,0,0,0.6589800030202378,0.5472403054472588
Software Engineer,Master's,Moderate (₹75K-₹2L),Medium (2-5 years),34,0,0.46190126743373816,0.7671466380775829,1,34,0,1,0.4981280953236885,2,1,1,3,0,0.4899659312373929,0.6595441409940703
Graphic Designer,Bachelor's,Limited (₹25K-₹75K),Urgent (1-2 years),35,3,0.6597749348986078,0.47899277397041684,0,15,0,0,0.1696346638636818,2,1,1,1,0,0.5066293943148089,0.47690363959784043
Software Engineer,Bachelor's,Moderate (₹75K-₹2L),Immediate (<1 year),35,0,0.6716936376791305,0.6048405467018335,1,32,0,0,0.5323328375478765,1,0,2,0,5,0.5019887194669039,0.5102142703037192
Product Manager,High School,Moderate (₹75K-₹2L),Flexible (5+ years),21,1,0.6812829116915582,0.6466441481445339,0,25,0,0,0.5951239802696289,1,0,0,0,0,0.6530382580065693,0.5048989184468388
Entrepreneur,Bachelor's,Limited (₹25K-₹75K),Medium (2-5 years),36,6,0.7851508108327991,0.30370206946470446,0,23,0,0,0.7042710960126783,0,1,1,0,0,0.7652694005472349,0.4418853878129933
Software Engineer,Bachelor's,Very Limited (<₹25K),Medium (2-5 years),30,7,0.5732728370018384,0.5875591559339696,1,8,0,1,0.6333448288381351,1,0,1,1,0,0.9026006291845858,0.5462512308077857
Product Manager,Master's,Moderate (₹75K-₹2L),Medium (2-5 years),35,1,0.5651783954419773,0.25129083929741963,0,25,0,0,0.4549276010950142,1,0,1,0,3,0.7901373157775,0.41623979071713274
Graphic Designer,Diploma,Very Limited (<₹25K),Flexible (5+ years),40,11,0.5650316367245265,0.4835299547364093,1,34,1,1,0.21158668508075706,1,0,2,0,0,0.9277281478043382,0.7488428936915458
Software Engineer,Bachelor's,Limited (₹25K-₹75K),Immediate (<1 year),31,2,0.5354681052024306,0.5573025344913894,1,15,1,1,0.7128060977404893,1,0,1,1,0,0.3472977922302044,0.6286635859386802
Software Engineer,PhD,Very Limited (<₹25K),Urgent (1-2 years),23,0,0.5059612370125076,0.50417214359095,1,31,0,0,0.34287905514102196,2,0,2,2,1,0.7607010272941763,0.5322925008821351
Graphic Designer,Diploma,Flexible (>₹2L),Urgent (1-2 years),30,5,0.3968283294696471,0.5802348256240274,1,23,0,0,0.3757864449194189,1,0,0,0,5,0.5637534517177125,0.42871590674411497
Lawyer,Bachelor's,Very Limited (<₹25K),Medium (2-5 years),25,6,0.45875787596611817,0.5926356939858044,0,8,1,0,0.2143837297647162,2,0,1,1,0,0.74277205411253,0.537066345508485
Teacher,High School,Moderate (₹75K-₹2L),Flexible (5+ years),29,0,0.5124758818332796,0.5524361153650735,1,17,0,0,0.5990814146427645,1,0,2,0,0,0.5821829278101074,0.4482656693297841
Software Engineer,Master's,Very Limited (<₹25K),Urgent (1-2 years),24,0,0.4325483771504435,0.5078701032858371,0,33,0,0,0.4571472038190605,2,0,1,0,0,0.35416020675747606,0.48129084106988496
Doctor (MBBS),High School,Very Limited (<₹25K),Urgent (1-2 years),38,0,0.4687293606923413,0.6265939655024023,1,36,0,1,0.8825440272469187,1,0,2,0,0,0.3901935475611586,0.5981174429795407
Entrepreneur,Bachelor's,Very Limited (<₹25K),Medium (2-5 years),27,11,0.7129901170089462,0.45994969427697685,0,34,0,1,0.4706640202884759,1,0,1,0,1,0.5012145295718855,0.6089513363408396
Software Engineer,Bachelor's,Flexible (>₹2L),Medium (2-5 years),32,7,0.9067930345078411,0.5393186553300244,2,36,0,0,0.8864143529110732,0,1,0,1,0,0.479631358851733,0.576917255498105
Machine Learning Engineer,Bachelor's,Limited (₹25K-₹75K),Urgent (1-2 years),34,3,0.6118192088598211,0.592460240888131,1,28,0,0,0.472829852494032,1,1,0,0,0,0.8295246329156323,0.5340676169262638
Product Manager,High School,Limited (₹25K-₹75K),Flexible (5+ years),31,3,0.7358975372514173,0.4833527012116698,1,39,0,0,0.32707853991041247,1,1,2,0,0,0.934250295324156,0.5962910004027212
Software Engineer,Bachelor's,Moderate (₹75K-₹2L),Immediate (<1 year),33,0,0.6110785066467816,0.26730617346972413,2,23,0,0,0.40924957227476444,2,1,1,0,0,0.34408263177395143,0.4953032803247742
Software Engineer,Bachelor's,Limited (₹25K-₹75K),Urgent (1-2 years),27,0,0.5723265843269231,0.495068760151737,1,24,1,0,0.34780485769099473,1,0,1,0,5,0.9401918371705524,0.5750116465287897
Software Engineer,High School,Moderate (₹75K-₹2L),Flexible (5+ years),23,2,0.5107631213925722,0.31776209454913823,1,27,0,0,0.6702676749777479,1,0,1,1,1,0.6001948204269367,0.440896629066678
Data Scientist,Master's,Limited (₹25K-₹75K),Immediate (<1 year),28,3,0.6452856904584395,0.35635590180393406,2,21,0,0,0.308565197179696,1,0,1,0,2,0.5508282246974171,0.48504034140483077
Doctor (MBBS),Master's,Limited (₹25K-₹75K),Flexible (5+ years),33,0,0.5729358037761653,0.29003857346368095,0,35,1,0,0.24434474356386082,0,1,1,1,2,0.8290631203684777,0.5552455322816827
Software Engineer,Bachelor's,Moderate (₹75K-₹2L),Urgent (1-2 years),18,0,0.5142576580057481,0.5483442110015787,1,6,0,0,0.15912641264208133,2,0,1,1,0,0.39291960468216125,0.44429282285339045
Lawyer,Master's,Limited (₹25K-₹75K),Flexible (5+ years),32,0,0.7728020942241269,0.379608199003397,1,20,0,0,0.7369346806166603,0,0,2,3,0,0.9066643975472808,0.46998813454186605
Software Engineer,High School,Moderate (₹75K-₹2L),Medium (2-5 years),26,1,0.8243808489957186,0.709454523735929,0,37,1,0,0.7941650623981058,0,0,1,0,0,0.3934258363973323,0.6400073870594943
Investment Banker,Bachelor's,Moderate (₹75K-₹2L),Flexible (5+ years),24,0,0.5188488270720755,0.4109679051260987,0,21,1,1,0.26789618168349794,2,1,2,0,0,0.8479496110469518,0.6731676226515027
Civil Engineer,Master's,Very Limited (<₹25K),Medium (2-5 years),43,2,0.46742453132643547,0.31250453286625035,1,40,1,1,0.32017619069910397,1,0,1,0,0,0.6040671157767015,0.7045551324491045
Doctor (MBBS),High School,Flexible (>₹2L),Medium (2-5 years),32,6,0.8385408318129681,0.4341425207226546,1,19,1,1,0.6506157625868796,2,0,1,0,0,0.9417285175794852,0.7436351822206221
Machine Learning Engineer,Bachelor's,Moderate (₹75K-₹2L),Urgent (1-2 years),42,5,0.7334390451915824,0.8348341817305944,0,33,0,0,0.29943538491685734,1,0,2,1,0,0.4768832522626416,0.5795353296651948
Doctor (MBBS),Bachelor's,Moderate (₹75K-₹2L),Medium (2-5 years),25,0,0.7303309413220271,0.4739177614240148,2,23,0,0,0.7678047259919059,1,0,1,1,5,0.840741384436019,0.49871735206687995
Lawyer,Master's,Flexible (>₹2L),Flexible (5+ years),18,0,0.5321824775773906,0.6760513333933006,1,21,0,0,0.32738185337881887,1,0,0,2,0,0.8462201784036325,0.5125361117757139
Graphic Designer,Bachelor's,Limited (₹25K-₹75K),Immediate (<1 year),41,13,0.33549102941240894,0.5316031872425345,0,12,0,0,0.5273848460236085,1,0,1,1,0,0.8019396832040755,0.3805664258278853
Graphic Designer,PhD,Limited (₹25K-₹75K),Urgent (1-2 years),31,2,0.7738711535978874,0.5069156498595753,2,10,1,0,0.30710387557073004,1,1,0,1,2,0.8797062483699964,0.6086083635051438
Doctor (MBBS),Master's,Very Limited (<₹25K),Medium (2-5 years),27,0,0.4600556530577656,0.34236381829064877,1,12,0,1,0.6496327231542285,1,1,1,1,3,0.66678140586546,0.4692231374907121
Software Engineer,Bachelor's,Moderate (₹75K-₹2L),Immediate (<1 year),38,2,0.378462486694111,0.6512887740957246,2,38,0,0,0.6222981133290804,2,0,1,1,0,0.4156835621561823,0.555555085894536
Data Scientist,Master's,Moderate (₹75K-₹2L),Medium (2-5 years),36,1,0.6247904368553054,0.6005039863248176,2,32,1,0,0.41261618118598314,2,0,1,0,0,0.5549630624542516,0.6921510293831972
Product Manager,Diploma,Moderate (₹75K-₹2L),Urgent (1-2 years),20,0,0.4912310814838744,0.583990634176365,2,14,1,0,0.18679490300196688,1,0,1,0,0,0.8942017698684082,0.5987151547665517
Machine Learning Engineer,Diploma,Limited (₹25K-₹75K),Medium (2-5 years),20,4,0.3462500075240168,0.6651518818975364,1,11,0,0,0.6297112920885478,1,0,2,0,0,0.81186807891597,0.419380623130805
Civil Engineer,High School,Limited (₹25K-₹75K),Flexible (5+ years),39,0,0.6043812064587589,0.6037072276419468,1,26,0,0,0.6679704718649897,1,0,2,0,0,0.6657141913963666,0.5088195114146127
Software Engineer,Bachelor's,Very Limited (<₹25K),Flexible (5+ years),38,0,0.6010409683880927,0.6270984147980101,1,16,1,1,0.5742428656852238,2,0,0,0,0,0.5187120845515325,0.6964964168406355
Software Engineer,Bachelor's,Moderate (₹75K-₹2L),Urgent (1-2 years),23,6,0.46343991658513684,0.6082629586487991,0,9,0,0,0.6813834169608693,1,0,1,0,0,0.3466578369783314,0.37594114811522034
Machine Learning Engineer,Bachelor's,Flexible (>₹2L),Urgent (1-2 years),27,6,0.405173414794505,0.6569558086916393,0,40,0,1,0.6013305882395914,1,1,1,2,0,0.5244428118741347,0.600733665444374
Software Engineer,Diploma,Limited (₹25K-₹75K),Urgent (1-2 years),18,0,0.5596030407735954,0.575955204076296,1,5,0,0,0.4877844424551666,2,0,1,2,4,0.812458455144752,0.43163092273397613
Doctor (MBBS),Diploma,Flexible (>₹2L),Urgent (1-2 years),26,5,0.4879809647564517,0.6063891220203929,1,15,1,0,0.5549223268144448,1,1,2,0,0,0.6867938388016945,0.5513981368537119
Data Scientist,Bachelor's,Moderate (₹75K-₹2L),Flexible (5+ years),43,6,0.5389020007159344,0.8011132001394559,2,22,0,1,0.1546379139817335,1,0,0,0,0,0.4435481225102236,0.6498928905905299
Data Scientist,Bachelor's,Limited (₹25K-₹75K),Immediate (<1 year),19,5,0.4736698282925018,0.6612460084591124,1,11,1,1,0.45740525325483905,1,0,0,0,0,0.4790581667511977,0.6362535126021852
Teacher,Bachelor's,Very Limited (<₹25K),Medium (2-5 years),43,7,0.7908015052469676,0.6534693292392842,1,14,0,0,0.6102835027485046,1,1,2,0,9,0.45775922278283154,0.4410544864370026
Product Manager,Bachelor's,Very Limited (<₹25K),Medium (2-5 years),34,5,0.6727166559215587,0.5958877716046528,1,14,0,0,0.7663342453841867,1,1,1,1,1,0.4891836167754908,0.4559022988279082
Data Scientist,Bachelor's,Flexible (>₹2L),Immediate (<1 year),25,7,0.6269504659412518,0.5313014764535587,0,12,1,0,0.6550678393089311,2,0,1,1,1,0.38388963152226907,0.5298597376002844
Product Manager,Master's,Limited (₹25K-₹75K),Medium (2-5 years),22,0,0.6433941317576684,0.5131940745571222,0,16,0,0,0.368154557293407,1,0,2,0,0,0.9114416588394849,0.46782229261240593
Investment Banker,Bachelor's,Very Limited (<₹25K),Urgent (1-2 years),19,0,0.6557242012878028,0.609010108259289,0,36,0,0,0.5774688646377705,2,0,2,0,0,0.6467977799181038,0.5609628022604707
Machine Learning Engineer,Bachelor's,Limited (₹25K-₹75K),Flexible (5+ years),27,2,0.5594163114258045,0.2670614161643713,1,24,0,1,0.2913746653437338,1,0,2,2,5,0.6524273009557309,0.5266617731570832
Data Scientist,Bachelor's,Limited (₹25K-₹75K),Flexible (5+ years),25,0,0.756329192252102,0.680950795187852,1,21,0,0,0.21302731449826195,1,0,0,2,0,0.6989357537156704,0.5564538796894686
Software Engineer,High School,Flexible (>₹2L),Medium (2-5 years),30,9,0.7511279325922497,0.5525710398709757,1,19,1,0,0.3086914692128001,2,0,2,0,2,0.31172568759623975,0.6161796200849351
Software Engineer,Diploma,Limited (₹25K-₹75K),Medium (2-5 years),30,1,0.48543676414144976,0.2774910927149888,0,37,0,0,0.4979392794795435,2,0,0,2,0,0.8617737967539971,0.4956527425992609
Investment Banker,Bachelor's,Very Limited (<₹25K),Medium (2-5 years),33,5,0.5713451359803143,0.5357968057262573,1,15,0,0,0.436118013543555,2,1,1,0,5,0.4823702548659732,0.4448678267877891
Software Engineer,Bachelor's,Limited (₹25K-₹75K),Medium (2-5 years),31,4,0.41744659950384255,0.8586129655555307,1,18,1,0,0.6532847747119757,2,0,2,0,0,0.4663416918396584,0.5954341105904822
Machine Learning Engineer,Bachelor's,Limited (₹25K-₹75K),Medium (2-5 years),41,12,0.5387842265725903,0.6355860734216765,2,13,1,1,0.5868619762055161,2,0,2,1,2,0.7290383580050896,0.695620242084415
Data Scientist,Bachelor's,Very Limited (<₹25K),Urgent (1-2 years),35,8,0.826889040554103,0.47614587999426916,1,34,1,1,0.5997965636676607,0,0,0,2,4,0.8715845184577313,0.7262224211827979
Product Manager,Master's,Limited (₹25K-₹75K),Medium (2-5 years),38,0,0.640056975834614,0.5791830943460627,1,34,0,0,0.9094509256040056,2,1,0,1,0,0.5372801957663651,0.5487803228269502
Civil Engineer,Bachelor's,Very Limited (<₹25K),Medium (2-5 years),27,2,0.6269437586049018,0.5159507490727206,0,21,0,1,0.32018942781808024,1,1,1,3,1,0.893293635907201,0.5785199078196779
Graphic Designer,Bachelor's,Limited (₹25K-₹75K),Immediate (<1 year),26,6,0.8258086985553446,0.48590749588523663,2,35,0,0,0.062025659589194426,2,0,0,2,0,0.30301587604854574,0.6313473749168221
Entrepreneur,Bachelor's,Moderate (₹75K-₹2L),Flexible (5+ years),18,5,0.5333905615918779,0.8989498194584475,2,31,0,0,0.4654585102946935,0,1,1,2,1,0.941688958574771,0.57491544098448
Software Engineer,Master's,Very Limited (<₹25K),Immediate (<1 year),23,4,0.8562150264146078,0.38612601377800415,1,36,1,1,0.6315004143701133,0,0,1,0,0,0.7416942110629784,0.7446715971842653
Lawyer,Master's,Flexible (>₹2L),Flexible (5+ years),44,8,0.3691458594340711,0.5736073104374506,0,7,1,0,0.5154618599521873,0,0,1,0,0,0.8286245612686554,0.45177840351825516
Graphic Designer,PhD,Limited (₹25K-₹75K),Urgent (1-2 years),43,8,0.522774068742208,0.49144369535575083,0,19,0,1,0.6220101273895726,1,0,1,0,0,0.5503068676434163,0.5209362050644963
Doctor (MBBS),PhD,Very Limited (<₹25K),Medium (2-5 years),20,1,0.7020031319036101,0.7224422576837327,0,22,0,0,0.4932151492349839,1,1,1,0,3,0.9432697583530409,0.5087696954891848
Software Engineer,Bachelor's,Moderate (₹75K-₹2L),Medium (2-5 years),18,3,0.49892313994738285,0.47536309769591834,1,24,0,0,0.39801421446499335,2,0,1,2,0,0.36373639529442847,0.4843752016853361
Product Manager,High School,Very Limited (<₹25K),Medium (2-5 years),33,7,0.37048844977041695,0.4040853984385421,1,19,0,1,0.6059961515448216,1,0,0,0,2,0.9032343194785029,0.5074890747832155
Software Engineer,Bachelor's,Very Limited (<₹25K),Medium (2-5 years),36,4,0.5407672373406783,0.48397510670743865,1,12,1,0,0.3966102424353683,1,0,1,0,3,0.47334818244789045,0.5095866104748776
Machine Learning Engineer,High School,Moderate (₹75K-₹2L),Immediate (<1 year),30,6,0.40652837385952917,0.3373694143065724,1,20,1,1,0.5820532469287336,0,0,1,1,1,0.5807247207106341,0.57517799394032
Machine Learning Engineer,High School,Limited (₹25K-₹75K),Medium (2-5 years),35,3,0.3898581287805323,0.5883105895603524,0,19,0,1,0.30468880342486293,2,0,1,1,0,0.467605286373676,0.5456140383375999
Product Manager,Diploma,Limited (₹25K-₹75K),Medium (2-5 years),19,4,0.6160900990857362,0.29389939194740466,1,6,1,0,0.5837727939429533,2,0,2,0,0,0.3309269765356446,0.5021606377388925
Teacher,Master's,Very Limited (<₹25K),Flexible (5+ years),20,5,0.2784964267420184,0.583673412437872,1,6,1,0,0.43855958375763904,0,1,1,1,3,0.4339414245649414,0.42051938925444965
Software Engineer,PhD,Flexible (>₹2L),Urgent (1-2 years),22,6,0.6074013479112227,0.48710491522802263,0,8,0,0,0.2778288049470063,2,1,0,0,0,0.36560440195097715,0.42893478671664653
Data Scientist,PhD,Limited (₹25K-₹75K),Flexible (5+ years),26,13,0.6973699146560345,0.6993437599873455,1,40,0,1,0.4402062257981796,1,1,2,1,2,0.48567144067683105,0.683315474339908
Machine Learning Engineer,Bachelor's,Flexible (>₹2L),Medium (2-5 years),39,3,0.6175818158654232,0.504242962476084,0,35,1,0,0.36190467818043237,2,0,1,2,8,0.47812772028225625,0.5828806263162551
Software Engineer,PhD,Limited (₹25K-₹75K),Flexible (5+ years),33,1,0.6685176093525763,0.5737647455058736,1,28,1,0,0.3517648776763388,2,0,1,0,1,0.8762250434747685,0.6693245753196512
Teacher,Bachelor's,Flexible (>₹2L),Flexible (5+ years),36,11,0.6559861153670116,0.3699038113519525,2,38,1,0,0.2426568647551158,0,0,0,0,0,0.4639861152870307,0.6402492573027909
Software Engineer,Bachelor's,Moderate (₹75K-₹2L),Flexible (5+ years),27,0,0.5694239931332216,0.34221336879730824,1,21,0,1,0.4511875561545207,2,0,1,0,4,0.6058909735311375,0.5500353081484047
Software Engineer,Bachelor's,Very Limited (<₹25K),Urgent (1-2 years),24,7,0.4795540876885142,0.8267378475050775,0,13,1,0,0.4270693627776694,1,0,0,0,0,0.560165565304376,0.5503263047897998
Product Manager,Bachelor's,Limited (₹25K-₹75K),Flexible (5+ years),28,5,0.4465730813685916,0.5487072148956514,1,40,0,1,0.264008384734854,1,0,1,0,0,0.30754841681010253,0.6237977001118284
Product Manager,High School,Very Limited (<₹25K),Urgent (1-2 years),32,2,0.5856938151865638,0.5578126223601839,1,5,0,0,0.7666064911169754,1,1,2,0,1,0.8134370145454133,0.41523551589609564
Software Engineer,High School,Moderate (₹75K-₹2L),Medium (2-5 years),45,0,0.47064356179746597,0.6850921216026883,1,15,1,0,0.48614407506823126,1,0,2,1,5,0.4729918735353451,0.5191515871899188
Graphic Designer,Bachelor's,Moderate (₹75K-₹2L),Immediate (<1 year),23,7,0.4730495340781916,0.7166266141362868,0,19,0,1,0.8470936478742714,1,0,2,0,3,0.6638235664047193,0.5191903948626038
Graphic Designer,Bachelor's,Flexible (>₹2L),Flexible (5+ years),31,1,0.479191377269549,0.6136280515277646,0,34,1,0,0.5603608071301787,2,0,0,0,3,0.9012857249214821,0.6124287290726397
Graphic Designer,Bachelor's,Limited (₹25K-₹75K),Flexible (5+ years),45,3,0.40225381874592736,0.4539791416943252,1,14,0,0,0.49315598191077825,2,0,2,1,0,0.8322026675161063,0.44299996928360064
Lawyer,Master's,Limited (₹25K-₹75K),Urgent (1-2 years),35,1,0.6182331927401045,0.4436371585943363,1,37,0,1,0.8548320880547187,2,0,1,2,1,0.7833662699518805,0.6437022547653629
Software Engineer,High School,Limited (₹25K-₹75K),Medium (2-5 years),23,4,0.738417133755594,0.4585457062284479,2,36,0,0,0.0,1,0,0,1,0,0.6308801288250002,0.6080092891266361
Software Engineer,Bachelor's,Very Limited (<₹25K),Urgent (1-2 years),21,0,0.6038389771226192,0.7210064824482187,1,13,0,0,0.5119062776745814,0,0,2,0,4,0.37123825998943094,0.41896870024083255
Machine Learning Engineer,Bachelor's,Very Limited (<₹25K),Medium (2-5 years),42,4,0.9075287349381884,0.6238370232900962,1,26,0,0,0.7008297272045576,1,0,1,0,0,0.39206845593116485,0.5571432369174825
Machine Learning Engineer,Diploma,Limited (₹25K-₹75K),Immediate (<1 year),42,0,0.9001375214970054,0.5740301727176891,1,12,0,0,0.4892972669868147,0,1,1,0,3,0.5150532406757957,0.4674198288915035
Machine Learning Engineer,Bachelor's,Very Limited (<₹25K),Flexible (5+ years),24,2,0.5394223301413005,0.8012543386368746,1,12,0,0,0.18011981122764464,1,0,1,0,4,0.512252400900494,0.4630125796407671
Product Manager,High School,Limited (₹25K-₹75K),Medium (2-5 years),36,11,0.3789329617037071,0.5679986611515792,0,11,0,0,0.4396630600524303,2,0,0,2,7,0.8896802124155332,0.3780705824649668
Software Engineer,Bachelor's,Very Limited (<₹25K),Medium (2-5 years),30,0,0.648267933841273,0.3122482033613474,0,19,0,0,0.6285742645844682,1,0,2,0,0,0.7601450416070945,0.42931935612358807
Product Manager,High School,Moderate (₹75K-₹2L),Urgent (1-2 years),45,2,0.4778732352851772,0.5456090881869704,2,39,0,1,0.46210563608654043,1,0,1,0,4,0.8097814786558901,0.639383135746882
Machine Learning Engineer,Bachelor's,Very Limited (<₹25K),Medium (2-5 years),21,1,0.5442988026756074,0.49856939766496794,1,14,0,0,0.6579419582581316,2,0,1,0,0,0.665079281537962,0.4615020363488582
Lawyer,Bachelor's,Moderate (₹75K-₹2L),Flexible (5+ years),34,8,0.9832108043060066,0.8271171780681903,1,30,0,0,0.4650592093720777,1,0,1,1,7,0.6965961728287045,0.5981199190775947
Product Manager,Bachelor's,Moderate (₹75K-₹2L),Flexible (5+ years),18,7,0.35233801968838363,0.39830261930207783,1,10,0,0,0.46768591053383407,1,0,1,0,1,0.9161025488978025,0.3834671620845202
Graphic Designer,High School,Limited (₹25K-₹75K),Urgent (1-2 years),39,2,0.5897588101036836,0.632220847697709,1,24,0,0,0.3568465801784787,0,1,1,0,0,0.9151573344028829,0.5057004268866132
